customer_id,name,country,industry
C08145,Polish State,PL,Government
C08146,Aker Solutions,NO,Engineering
C08147,Aker Solutions,NO,Engineering
C08148,Yara International,NO,Chemicals
C08149,ABB Norway,NO,Technology
C08150,Statkraft AS,NO,Energy
C08151,Statkraft AS,NO,Energy
C08152,DNV GL,NO,Certification
C08153,Kongsberg Defence & Aerospace,NO,Defence
C08154,Kongsberg Defence & Aerospace,NO,Defence
C08155,Siemens Energy,DE,Energy
C08156,Polish State,PL,Government
C08157,Norsk Hydro,NO,Metals
C08158,Siemens Energy,DE,Energy
C08159,Yara International,NO,Chemicals
C08160,Yara International,NO,Chemicals
C08161,Kongsberg Defence & Aerospace,NO,Defence
C08162,Kongsberg Defence & Aerospace,NO,Defence
C08163,ABB Norway,NO,Technology
C08164,DNV GL,NO,Certification
C08165,Yara International,NO,Chemicals
C08166,Aker Solutions,NO,Engineering
C08167,ABB Norway,NO,Technology
C08168,Aker Solutions,NO,Engineering
C08169,Siemens Energy,DE,Energy
C08170,Vestas Offshore,DK,Offshore Wind
C08171,DNV GL,NO,Certification
C08172,Kongsberg Defence & Aerospace,NO,Defence
C08173,Yara International,NO,Chemicals
C08174,Vestas Offshore,DK,Offshore Wind
C08175,ABB Norway,NO,Technology
C08176,Vestas Offshore,DK,Offshore Wind
C08177,DNV GL,NO,Certification
C08178,Norsk Hydro,NO,Metals
C08179,Siemens Energy,DE,Energy
C08180,Norsk Hydro,NO,Metals
C08181,Vestas Offshore,DK,Offshore Wind
C08182,Statkraft AS,NO,Energy
C08183,Siemens Energy,DE,Energy
C08184,DNV GL,NO,Certification
C08185,Aker Solutions,NO,Engineering
C08186,Vestas Offshore,DK,Offshore Wind
C08187,ABB Norway,NO,Technology
C08188,Statkraft AS,NO,Energy
C08189,Siemens Energy,DE,Energy
C08190,Kongsberg Defence & Aerospace,NO,Defence
C08191,Vestas Offshore,DK,Offshore Wind
C08192,Norsk Hydro,NO,Metals
C08193,ABB Norway,NO,Technology
C08194,Siemens Energy,DE,Energy
C08195,Aker Solutions,NO,Engineering
C08196,ABB Norway,NO,Technology
C08197,ABB Norway,NO,Technology
C08198,Yara International,NO,Chemicals
C08199,ABB Norway,NO,Technology
C08200,DNV GL,NO,Certification
C08201,Siemens Energy,DE,Energy
C08202,Aker Solutions,NO,Engineering
C08203,Vestas Offshore,DK,Offshore Wind
C08204,Siemens Energy,DE,Energy
C08205,Norsk Hydro,NO,Metals
C08206,Vestas Offshore,DK,Offshore Wind
C08207,DNV GL,NO,Certification
C08208,Norsk Hydro,NO,Metals
C08209,Kongsberg Defence & Aerospace,NO,Defence
C08210,Polish State,PL,Government
C08211,Vestas Offshore,DK,Offshore Wind
C08212,Kongsberg Defence & Aerospace,NO,Defence
C08213,Polish State,PL,Government
C08214,Vestas Offshore,DK,Offshore Wind
C08215,Kongsberg Defence & Aerospace,NO,Defence
C08216,Norsk Hydro,NO,Metals
C08217,ABB Norway,NO,Technology
C08218,Vestas Offshore,DK,Offshore Wind
C08219,Norsk Hydro,NO,Metals
C08220,Aker Solutions,NO,Engineering
C08221,Statkraft AS,NO,Energy
C08222,Norsk Hydro,NO,Metals
C08223,Kongsberg Defence & Aerospace,NO,Defence
C08224,Norsk Hydro,NO,Metals
C08225,Siemens Energy,DE,Energy
C08226,DNV GL,NO,Certification
C08227,Norsk Hydro,NO,Metals
C08228,Norsk Hydro,NO,Metals
C08229,Norsk Hydro,NO,Metals
C08230,Statkraft AS,NO,Energy
C08231,Vestas Offshore,DK,Offshore Wind
C08232,Statkraft AS,NO,Energy
C08233,Siemens Energy,DE,Energy
C08234,Statkraft AS,NO,Energy
C08235,Polish State,PL,Government
C08236,ABB Norway,NO,Technology
C08237,Vestas Offshore,DK,Offshore Wind
C08238,Vestas Offshore,DK,Offshore Wind
C08239,DNV GL,NO,Certification
C08240,ABB Norway,NO,Technology
C08241,Yara International,NO,Chemicals
C08242,Yara International,NO,Chemicals
C08243,Polish State,PL,Government
C08244,Yara International,NO,Chemicals
C08245,Kongsberg Defence & Aerospace,NO,Defence
C08246,DNV GL,NO,Certification
C08247,Yara International,NO,Chemicals
C08248,Vestas Offshore,DK,Offshore Wind
C08249,Aker Solutions,NO,Engineering
C08250,Statkraft AS,NO,Energy
C08251,Polish State,PL,Government
C08252,Norsk Hydro,NO,Metals
C08253,Statkraft AS,NO,Energy
C08254,Siemens Energy,DE,Energy
C08255,Kongsberg Defence & Aerospace,NO,Defence
C08256,ABB Norway,NO,Technology
C08257,Statkraft AS,NO,Energy
C08258,Aker Solutions,NO,Engineering
C08259,Siemens Energy,DE,Energy
C08260,Yara International,NO,Chemicals
C08261,Statkraft AS,NO,Energy
C08262,Siemens Energy,DE,Energy
C08263,Vestas Offshore,DK,Offshore Wind
C08264,Kongsberg Defence & Aerospace,NO,Defence
C08265,Statkraft AS,NO,Energy
C08266,Norsk Hydro,NO,Metals
C08267,Norsk Hydro,NO,Metals
C08268,Norsk Hydro,NO,Metals
C08269,ABB Norway,NO,Technology
C08270,Yara International,NO,Chemicals
C08271,Kongsberg Defence & Aerospace,NO,Defence
C08272,Siemens Energy,DE,Energy
C08273,Kongsberg Defence & Aerospace,NO,Defence
C08274,Yara International,NO,Chemicals
C08275,Norsk Hydro,NO,Metals
C08276,Siemens Energy,DE,Energy
C08277,Yara International,NO,Chemicals
C08278,Vestas Offshore,DK,Offshore Wind
C08279,Polish State,PL,Government
C08280,Kongsberg Defence & Aerospace,NO,Defence
C08281,ABB Norway,NO,Technology
C08282,Siemens Energy,DE,Energy
C08283,Kongsberg Defence & Aerospace,NO,Defence
C08284,Statkraft AS,NO,Energy
C08285,DNV GL,NO,Certification
C08286,Yara International,NO,Chemicals
C08287,Aker Solutions,NO,Engineering
C08288,Statkraft AS,NO,Energy
C08289,Aker Solutions,NO,Engineering
C08290,ABB Norway,NO,Technology
C08291,Vestas Offshore,DK,Offshore Wind
C08292,Polish State,PL,Government
C08293,Aker Solutions,NO,Engineering
C08294,Statkraft AS,NO,Energy
C08295,Kongsberg Defence & Aerospace,NO,Defence
C08296,Polish State,PL,Government
C08297,Vestas Offshore,DK,Offshore Wind
C08298,Aker Solutions,NO,Engineering
C08299,Aker Solutions,NO,Engineering
C08300,ABB Norway,NO,Technology
C08301,Vestas Offshore,DK,Offshore Wind
C08302,Statkraft AS,NO,Energy
C08303,ABB Norway,NO,Technology
C08304,Norsk Hydro,NO,Metals
C08305,Aker Solutions,NO,Engineering
C08306,ABB Norway,NO,Technology
C08307,Yara International,NO,Chemicals
C08308,Vestas Offshore,DK,Offshore Wind
C08309,Siemens Energy,DE,Energy
C08310,Statkraft AS,NO,Energy
C08311,Siemens Energy,DE,Energy
C08312,DNV GL,NO,Certification
C08313,Polish State,PL,Government
C08314,Norsk Hydro,NO,Metals
C08315,Norsk Hydro,NO,Metals
C08316,Aker Solutions,NO,Engineering
C08317,Norsk Hydro,NO,Metals
C08318,ABB Norway,NO,Technology
C08319,Yara International,NO,Chemicals
C08320,Yara International,NO,Chemicals
C08321,Aker Solutions,NO,Engineering
C08322,Statkraft AS,NO,Energy
C08323,Aker Solutions,NO,Engineering
C08324,Siemens Energy,DE,Energy
C08325,Yara International,NO,Chemicals
C08326,Vestas Offshore,DK,Offshore Wind
C08327,Aker Solutions,NO,Engineering
C08328,Aker Solutions,NO,Engineering
C08329,Statkraft AS,NO,Energy
C08330,Kongsberg Defence & Aerospace,NO,Defence
C08331,DNV GL,NO,Certification
C08332,Siemens Energy,DE,Energy
C08333,Norsk Hydro,NO,Metals
C08334,Polish State,PL,Government
C08335,Vestas Offshore,DK,Offshore Wind
C08336,Norsk Hydro,NO,Metals
C08337,DNV GL,NO,Certification
C08338,DNV GL,NO,Certification
C08339,Statkraft AS,NO,Energy
C08340,ABB Norway,NO,Technology
C08341,Norsk Hydro,NO,Metals
C08342,Aker Solutions,NO,Engineering
C08343,Statkraft AS,NO,Energy
C08344,Norsk Hydro,NO,Metals
C08345,ABB Norway,NO,Technology
C08346,Vestas Offshore,DK,Offshore Wind
C08347,Vestas Offshore,DK,Offshore Wind
C08348,ABB Norway,NO,Technology
C08349,Polish State,PL,Government
C08350,DNV GL,NO,Certification
C08351,Aker Solutions,NO,Engineering
C08352,ABB Norway,NO,Technology
C08353,Yara International,NO,Chemicals
C08354,Kongsberg Defence & Aerospace,NO,Defence
C08355,DNV GL,NO,Certification
C08356,Statkraft AS,NO,Energy
C08357,Kongsberg Defence & Aerospace,NO,Defence
C08358,DNV GL,NO,Certification
C08359,Statkraft AS,NO,Energy
C08360,DNV GL,NO,Certification
C08361,Aker Solutions,NO,Engineering
C08362,Aker Solutions,NO,Engineering
C08363,Statkraft AS,NO,Energy
C08364,Norsk Hydro,NO,Metals
C08365,Yara International,NO,Chemicals
C08366,ABB Norway,NO,Technology
C08367,Siemens Energy,DE,Energy
C08368,ABB Norway,NO,Technology
C08369,Yara International,NO,Chemicals
C08370,Statkraft AS,NO,Energy
C08371,DNV GL,NO,Certification
C08372,Kongsberg Defence & Aerospace,NO,Defence
C08373,Statkraft AS,NO,Energy
C08374,Norsk Hydro,NO,Metals
C08375,Vestas Offshore,DK,Offshore Wind
C08376,Vestas Offshore,DK,Offshore Wind
C08377,Aker Solutions,NO,Engineering
C08378,Kongsberg Defence & Aerospace,NO,Defence
C08379,Statkraft AS,NO,Energy
C08380,Aker Solutions,NO,Engineering
C08381,ABB Norway,NO,Technology
C08382,Siemens Energy,DE,Energy
C08383,Yara International,NO,Chemicals
C08384,Norsk Hydro,NO,Metals
C08385,Norsk Hydro,NO,Metals
C08386,Yara International,NO,Chemicals
C08387,ABB Norway,NO,Technology
C08388,Siemens Energy,DE,Energy
C08389,Vestas Offshore,DK,Offshore Wind
C08390,Polish State,PL,Government
C08391,Vestas Offshore,DK,Offshore Wind
C08392,Statkraft AS,NO,Energy
C08393,Yara International,NO,Chemicals
C08394,ABB Norway,NO,Technology
C08395,Statkraft AS,NO,Energy
C08396,Aker Solutions,NO,Engineering
C08397,DNV GL,NO,Certification
C08398,Kongsberg Defence & Aerospace,NO,Defence
C08399,Kongsberg Defence & Aerospace,NO,Defence
C08400,Aker Solutions,NO,Engineering
C08401,Statkraft AS,NO,Energy
C08402,Kongsberg Defence & Aerospace,NO,Defence
C08403,Vestas Offshore,DK,Offshore Wind
C08404,Norsk Hydro,NO,Metals
C08405,Norsk Hydro,NO,Metals
C08406,Aker Solutions,NO,Engineering
C08407,Yara International,NO,Chemicals
C08408,Norsk Hydro,NO,Metals
C08409,ABB Norway,NO,Technology
C08410,Yara International,NO,Chemicals
C08411,Yara International,NO,Chemicals
C08412,Siemens Energy,DE,Energy
C08413,Aker Solutions,NO,Engineering
C08414,ABB Norway,NO,Technology
C08415,Statkraft AS,NO,Energy
C08416,Vestas Offshore,DK,Offshore Wind
C08417,Vestas Offshore,DK,Offshore Wind
C08418,Kongsberg Defence & Aerospace,NO,Defence
C08419,Polish State,PL,Government
C08420,Statkraft AS,NO,Energy
C08421,Kongsberg Defence & Aerospace,NO,Defence
C08422,Polish State,PL,Government
C08423,Kongsberg Defence & Aerospace,NO,Defence
C08424,Polish State,PL,Government
C08425,Norsk Hydro,NO,Metals
C08426,Vestas Offshore,DK,Offshore Wind
C08427,Polish State,PL,Government
C08428,Aker Solutions,NO,Engineering
C08429,DNV GL,NO,Certification
C08430,Polish State,PL,Government
C08431,Statkraft AS,NO,Energy
C08432,ABB Norway,NO,Technology
C08433,Norsk Hydro,NO,Metals
C08434,Vestas Offshore,DK,Offshore Wind
C08435,Norsk Hydro,NO,Metals
C08436,Aker Solutions,NO,Engineering
C08437,Kongsberg Defence & Aerospace,NO,Defence
C08438,Statkraft AS,NO,Energy
C08439,Vestas Offshore,DK,Offshore Wind
C08440,Vestas Offshore,DK,Offshore Wind
C08441,Norsk Hydro,NO,Metals
C08442,Norsk Hydro,NO,Metals
C08443,Norsk Hydro,NO,Metals
C08444,Kongsberg Defence & Aerospace,NO,Defence
C08445,Norsk Hydro,NO,Metals
C08446,Yara International,NO,Chemicals
C08447,Polish State,PL,Government
C08448,Polish State,PL,Government
C08449,ABB Norway,NO,Technology
C08450,Yara International,NO,Chemicals
C08451,Aker Solutions,NO,Engineering
C08452,Kongsberg Defence & Aerospace,NO,Defence
C08453,Siemens Energy,DE,Energy
C08454,Kongsberg Defence & Aerospace,NO,Defence
C08455,Statkraft AS,NO,Energy
C08456,Aker Solutions,NO,Engineering
C08457,Aker Solutions,NO,Engineering
C08458,Norsk Hydro,NO,Metals
C08459,Yara International,NO,Chemicals
C08460,Yara International,NO,Chemicals
C08461,DNV GL,NO,Certification
C08462,ABB Norway,NO,Technology
C08463,Kongsberg Defence & Aerospace,NO,Defence
C08464,Norsk Hydro,NO,Metals
C08465,Aker Solutions,NO,Engineering
C08466,Norsk Hydro,NO,Metals
C08467,DNV GL,NO,Certification
C08468,Yara International,NO,Chemicals
C08469,Yara International,NO,Chemicals
C08470,Norsk Hydro,NO,Metals
C08471,Polish State,PL,Government
C08472,Kongsberg Defence & Aerospace,NO,Defence
C08473,DNV GL,NO,Certification
C08474,Kongsberg Defence & Aerospace,NO,Defence
C08475,Aker Solutions,NO,Engineering
C08476,Yara International,NO,Chemicals
C08477,Siemens Energy,DE,Energy
C08478,DNV GL,NO,Certification
C08479,Statkraft AS,NO,Energy
C08480,ABB Norway,NO,Technology
C08481,Aker Solutions,NO,Engineering
C08482,Norsk Hydro,NO,Metals
C08483,Statkraft AS,NO,Energy
C08484,Norsk Hydro,NO,Metals
C08485,Yara International,NO,Chemicals
C08486,Siemens Energy,DE,Energy
C08487,Norsk Hydro,NO,Metals
C08488,Aker Solutions,NO,Engineering
C08489,Kongsberg Defence & Aerospace,NO,Defence
C08490,Vestas Offshore,DK,Offshore Wind
C08491,ABB Norway,NO,Technology
C08492,Polish State,PL,Government
C08493,Norsk Hydro,NO,Metals
C08494,Siemens Energy,DE,Energy
C08495,Norsk Hydro,NO,Metals
C08496,Polish State,PL,Government
C08497,DNV GL,NO,Certification
C08498,Polish State,PL,Government
C08499,Yara International,NO,Chemicals
C08500,Siemens Energy,DE,Energy
C08501,Yara International,NO,Chemicals
C08502,Norsk Hydro,NO,Metals
C08503,Vestas Offshore,DK,Offshore Wind
C08504,ABB Norway,NO,Technology
C08505,Aker Solutions,NO,Engineering
C08506,Aker Solutions,NO,Engineering
C08507,Siemens Energy,DE,Energy
C08508,Norsk Hydro,NO,Metals
C08509,Vestas Offshore,DK,Offshore Wind
C08510,Yara International,NO,Chemicals
C08511,Polish State,PL,Government
C08512,ABB Norway,NO,Technology
C08513,Statkraft AS,NO,Energy
C08514,Norsk Hydro,NO,Metals
C08515,Vestas Offshore,DK,Offshore Wind
C08516,Vestas Offshore,DK,Offshore Wind
C08517,Polish State,PL,Government
C08518,Vestas Offshore,DK,Offshore Wind
C08519,Yara International,NO,Chemicals
C08520,Norsk Hydro,NO,Metals
C08521,Statkraft AS,NO,Energy
C08522,Aker Solutions,NO,Engineering
C08523,Norsk Hydro,NO,Metals
C08524,ABB Norway,NO,Technology
C08525,Polish State,PL,Government
C08526,Polish State,PL,Government
C08527,DNV GL,NO,Certification
C08528,Kongsberg Defence & Aerospace,NO,Defence
C08529,Kongsberg Defence & Aerospace,NO,Defence
C08530,Siemens Energy,DE,Energy
C08531,ABB Norway,NO,Technology
C08532,Siemens Energy,DE,Energy
C08533,Vestas Offshore,DK,Offshore Wind
C08534,Vestas Offshore,DK,Offshore Wind
C08535,DNV GL,NO,Certification
C08536,Kongsberg Defence & Aerospace,NO,Defence
C08537,Statkraft AS,NO,Energy
C08538,Siemens Energy,DE,Energy
C08539,Aker Solutions,NO,Engineering
C08540,Statkraft AS,NO,Energy
C08541,Yara International,NO,Chemicals
C08542,Polish State,PL,Government
C08543,Statkraft AS,NO,Energy
C08544,DNV GL,NO,Certification
C08545,Polish State,PL,Government
C08546,Norsk Hydro,NO,Metals
C08547,ABB Norway,NO,Technology
C08548,Siemens Energy,DE,Energy
C08549,Siemens Energy,DE,Energy
C08550,Kongsberg Defence & Aerospace,NO,Defence
C08551,DNV GL,NO,Certification
C08552,ABB Norway,NO,Technology
C08553,Vestas Offshore,DK,Offshore Wind
C08554,DNV GL,NO,Certification
C08555,Yara International,NO,Chemicals
C08556,Statkraft AS,NO,Energy
C08557,Kongsberg Defence & Aerospace,NO,Defence
C08558,Norsk Hydro,NO,Metals
C08559,Norsk Hydro,NO,Metals
C08560,Statkraft AS,NO,Energy
C08561,Statkraft AS,NO,Energy
C08562,Yara International,NO,Chemicals
C08563,Yara International,NO,Chemicals
C08564,Statkraft AS,NO,Energy
C08565,DNV GL,NO,Certification
C08566,Kongsberg Defence & Aerospace,NO,Defence
C08567,DNV GL,NO,Certification
C08568,Statkraft AS,NO,Energy
C08569,Vestas Offshore,DK,Offshore Wind
C08570,Statkraft AS,NO,Energy
C08571,Polish State,PL,Government
C08572,Siemens Energy,DE,Energy
C08573,Vestas Offshore,DK,Offshore Wind
C08574,ABB Norway,NO,Technology
C08575,Norsk Hydro,NO,Metals
C08576,DNV GL,NO,Certification
C08577,Norsk Hydro,NO,Metals
C08578,Statkraft AS,NO,Energy
C08579,Vestas Offshore,DK,Offshore Wind
C08580,Siemens Energy,DE,Energy
C08581,Siemens Energy,DE,Energy
C08582,Vestas Offshore,DK,Offshore Wind
C08583,Statkraft AS,NO,Energy
C08584,Polish State,PL,Government
C08585,Norsk Hydro,NO,Metals
C08586,Aker Solutions,NO,Engineering
C08587,Kongsberg Defence & Aerospace,NO,Defence
C08588,Polish State,PL,Government
C08589,Norsk Hydro,NO,Metals
C08590,Siemens Energy,DE,Energy
C08591,ABB Norway,NO,Technology
C08592,DNV GL,NO,Certification
C08593,Vestas Offshore,DK,Offshore Wind
C08594,Statkraft AS,NO,Energy
C08595,ABB Norway,NO,Technology
C08596,Siemens Energy,DE,Energy
C08597,Aker Solutions,NO,Engineering
C08598,Siemens Energy,DE,Energy
C08599,Polish State,PL,Government
C08600,Vestas Offshore,DK,Offshore Wind
C08601,DNV GL,NO,Certification
C08602,Aker Solutions,NO,Engineering
C08603,Polish State,PL,Government
C08604,Vestas Offshore,DK,Offshore Wind
C08605,Aker Solutions,NO,Engineering
C08606,Aker Solutions,NO,Engineering
C08607,Aker Solutions,NO,Engineering
C08608,Norsk Hydro,NO,Metals
C08609,DNV GL,NO,Certification
C08610,Siemens Energy,DE,Energy
C08611,Kongsberg Defence & Aerospace,NO,Defence
C08612,Norsk Hydro,NO,Metals
C08613,Vestas Offshore,DK,Offshore Wind
C08614,Kongsberg Defence & Aerospace,NO,Defence
C08615,DNV GL,NO,Certification
C08616,Statkraft AS,NO,Energy
C08617,Statkraft AS,NO,Energy
C08618,Siemens Energy,DE,Energy
C08619,Siemens Energy,DE,Energy
C08620,Aker Solutions,NO,Engineering
C08621,Vestas Offshore,DK,Offshore Wind
C08622,Aker Solutions,NO,Engineering
C08623,Kongsberg Defence & Aerospace,NO,Defence
C08624,Aker Solutions,NO,Engineering
C08625,Kongsberg Defence & Aerospace,NO,Defence
C08626,Vestas Offshore,DK,Offshore Wind
C08627,Yara International,NO,Chemicals
C08628,Kongsberg Defence & Aerospace,NO,Defence
C08629,DNV GL,NO,Certification
C08630,ABB Norway,NO,Technology
C08631,Aker Solutions,NO,Engineering
C08632,Aker Solutions,NO,Engineering
C08633,DNV GL,NO,Certification
C08634,ABB Norway,NO,Technology
C08635,Siemens Energy,DE,Energy
C08636,Siemens Energy,DE,Energy
C08637,Kongsberg Defence & Aerospace,NO,Defence
C08638,ABB Norway,NO,Technology
C08639,DNV GL,NO,Certification
C08640,Yara International,NO,Chemicals
C08641,Vestas Offshore,DK,Offshore Wind
C08642,Aker Solutions,NO,Engineering
C08643,Norsk Hydro,NO,Metals
C08644,Polish State,PL,Government
C08645,DNV GL,NO,Certification
C08646,Yara International,NO,Chemicals
C08647,Yara International,NO,Chemicals
C08648,Norsk Hydro,NO,Metals
C08649,Siemens Energy,DE,Energy
C08650,Aker Solutions,NO,Engineering
C08651,Polish State,PL,Government
C08652,ABB Norway,NO,Technology
C08653,Statkraft AS,NO,Energy
C08654,Kongsberg Defence & Aerospace,NO,Defence
C08655,DNV GL,NO,Certification
C08656,Siemens Energy,DE,Energy
C08657,Aker Solutions,NO,Engineering
C08658,Vestas Offshore,DK,Offshore Wind
C08659,DNV GL,NO,Certification
C08660,DNV GL,NO,Certification
C08661,ABB Norway,NO,Technology
C08662,Polish State,PL,Government
C08663,Statkraft AS,NO,Energy
C08664,DNV GL,NO,Certification
C08665,DNV GL,NO,Certification
C08666,ABB Norway,NO,Technology
C08667,DNV GL,NO,Certification
C08668,Siemens Energy,DE,Energy
C08669,Vestas Offshore,DK,Offshore Wind
C08670,Kongsberg Defence & Aerospace,NO,Defence
C08671,Kongsberg Defence & Aerospace,NO,Defence
C08672,DNV GL,NO,Certification
C08673,Yara International,NO,Chemicals
C08674,ABB Norway,NO,Technology
C08675,Polish State,PL,Government
C08676,ABB Norway,NO,Technology
C08677,Aker Solutions,NO,Engineering
C08678,DNV GL,NO,Certification
C08679,Statkraft AS,NO,Energy
C08680,Kongsberg Defence & Aerospace,NO,Defence
C08681,Siemens Energy,DE,Energy
C08682,ABB Norway,NO,Technology
C08683,DNV GL,NO,Certification
C08684,Siemens Energy,DE,Energy
C08685,Statkraft AS,NO,Energy
C08686,Kongsberg Defence & Aerospace,NO,Defence
C08687,Statkraft AS,NO,Energy
C08688,Norsk Hydro,NO,Metals
C08689,ABB Norway,NO,Technology
C08690,Yara International,NO,Chemicals
C08691,Kongsberg Defence & Aerospace,NO,Defence
C08692,Norsk Hydro,NO,Metals
C08693,Siemens Energy,DE,Energy
C08694,Polish State,PL,Government
C08695,Yara International,NO,Chemicals
C08696,Yara International,NO,Chemicals
C08697,DNV GL,NO,Certification
C08698,Yara International,NO,Chemicals
C08699,Polish State,PL,Government
C08700,Siemens Energy,DE,Energy
C08701,ABB Norway,NO,Technology
C08702,ABB Norway,NO,Technology
C08703,Yara International,NO,Chemicals
C08704,Vestas Offshore,DK,Offshore Wind
C08705,Aker Solutions,NO,Engineering
C08706,DNV GL,NO,Certification
C08707,Polish State,PL,Government
C08708,Statkraft AS,NO,Energy
C08709,Siemens Energy,DE,Energy
C08710,DNV GL,NO,Certification
C08711,Yara International,NO,Chemicals
C08712,Polish State,PL,Government
C08713,Siemens Energy,DE,Energy
C08714,Norsk Hydro,NO,Metals
C08715,Statkraft AS,NO,Energy
C08716,Vestas Offshore,DK,Offshore Wind
C08717,Aker Solutions,NO,Engineering
C08718,Aker Solutions,NO,Engineering
C08719,Statkraft AS,NO,Energy
C08720,Statkraft AS,NO,Energy
C08721,Kongsberg Defence & Aerospace,NO,Defence
C08722,Aker Solutions,NO,Engineering
C08723,Vestas Offshore,DK,Offshore Wind
C08724,Norsk Hydro,NO,Metals
C08725,Polish State,PL,Government
C08726,Norsk Hydro,NO,Metals
C08727,Statkraft AS,NO,Energy
C08728,Siemens Energy,DE,Energy
C08729,DNV GL,NO,Certification
C08730,Aker Solutions,NO,Engineering
C08731,Yara International,NO,Chemicals
C08732,DNV GL,NO,Certification
C08733,DNV GL,NO,Certification
C08734,Aker Solutions,NO,Engineering
C08735,ABB Norway,NO,Technology
C08736,Yara International,NO,Chemicals
C08737,Norsk Hydro,NO,Metals
C08738,Aker Solutions,NO,Engineering
C08739,Norsk Hydro,NO,Metals
C08740,Norsk Hydro,NO,Metals
C08741,Aker Solutions,NO,Engineering
C08742,Vestas Offshore,DK,Offshore Wind
C08743,Vestas Offshore,DK,Offshore Wind
C08744,DNV GL,NO,Certification
C08745,Vestas Offshore,DK,Offshore Wind
C08746,Norsk Hydro,NO,Metals
C08747,Norsk Hydro,NO,Metals
C08748,Vestas Offshore,DK,Offshore Wind
C08749,DNV GL,NO,Certification
C08750,DNV GL,NO,Certification
C08751,Statkraft AS,NO,Energy
C08752,Polish State,PL,Government
C08753,Norsk Hydro,NO,Metals
C08754,Norsk Hydro,NO,Metals
C08755,Kongsberg Defence & Aerospace,NO,Defence
C08756,Vestas Offshore,DK,Offshore Wind
C08757,DNV GL,NO,Certification
C08758,Siemens Energy,DE,Energy
C08759,Statkraft AS,NO,Energy
C08760,Yara International,NO,Chemicals
C08761,Aker Solutions,NO,Engineering
C08762,Statkraft AS,NO,Energy
C08763,Statkraft AS,NO,Energy
C08764,Siemens Energy,DE,Energy
C08765,Yara International,NO,Chemicals
C08766,ABB Norway,NO,Technology
C08767,Kongsberg Defence & Aerospace,NO,Defence
C08768,DNV GL,NO,Certification
C08769,Vestas Offshore,DK,Offshore Wind
C08770,Statkraft AS,NO,Energy
C08771,Siemens Energy,DE,Energy
C08772,ABB Norway,NO,Technology
C08773,Siemens Energy,DE,Energy
C08774,ABB Norway,NO,Technology
C08775,ABB Norway,NO,Technology
C08776,Norsk Hydro,NO,Metals
C08777,Kongsberg Defence & Aerospace,NO,Defence
C08778,Vestas Offshore,DK,Offshore Wind
C08779,Vestas Offshore,DK,Offshore Wind
C08780,Yara International,NO,Chemicals
C08781,Aker Solutions,NO,Engineering
C08782,Kongsberg Defence & Aerospace,NO,Defence
C08783,ABB Norway,NO,Technology
C08784,ABB Norway,NO,Technology
C08785,Polish State,PL,Government
C08786,Vestas Offshore,DK,Offshore Wind
C08787,Norsk Hydro,NO,Metals
C08788,Kongsberg Defence & Aerospace,NO,Defence
C08789,Statkraft AS,NO,Energy
C08790,DNV GL,NO,Certification
C08791,Siemens Energy,DE,Energy
C08792,Statkraft AS,NO,Energy
C08793,Kongsberg Defence & Aerospace,NO,Defence
C08794,Aker Solutions,NO,Engineering
C08795,Norsk Hydro,NO,Metals
C08796,Yara International,NO,Chemicals
C08797,ABB Norway,NO,Technology
C08798,Yara International,NO,Chemicals
C08799,Norsk Hydro,NO,Metals
C08800,Siemens Energy,DE,Energy
C08801,Aker Solutions,NO,Engineering
C08802,Norsk Hydro,NO,Metals
C08803,Yara International,NO,Chemicals
C08804,Vestas Offshore,DK,Offshore Wind
C08805,Vestas Offshore,DK,Offshore Wind
C08806,DNV GL,NO,Certification
C08807,Norsk Hydro,NO,Metals
C08808,Norsk Hydro,NO,Metals
C08809,Norsk Hydro,NO,Metals
C08810,Vestas Offshore,DK,Offshore Wind
C08811,Siemens Energy,DE,Energy
C08812,Statkraft AS,NO,Energy
C08813,Yara International,NO,Chemicals
C08814,Yara International,NO,Chemicals
C08815,Aker Solutions,NO,Engineering
C08816,Aker Solutions,NO,Engineering
C08817,Polish State,PL,Government
C08818,Aker Solutions,NO,Engineering
C08819,Siemens Energy,DE,Energy
C08820,DNV GL,NO,Certification
C08821,Kongsberg Defence & Aerospace,NO,Defence
C08822,Norsk Hydro,NO,Metals
C08823,ABB Norway,NO,Technology
C08824,Statkraft AS,NO,Energy
C08825,Vestas Offshore,DK,Offshore Wind
C08826,Kongsberg Defence & Aerospace,NO,Defence
C08827,Yara International,NO,Chemicals
C08828,ABB Norway,NO,Technology
C08829,DNV GL,NO,Certification
C08830,Statkraft AS,NO,Energy
C08831,DNV GL,NO,Certification
C08832,Statkraft AS,NO,Energy
C08833,Polish State,PL,Government
C08834,Yara International,NO,Chemicals
C08835,DNV GL,NO,Certification
C08836,Yara International,NO,Chemicals
C08837,Kongsberg Defence & Aerospace,NO,Defence
C08838,Yara International,NO,Chemicals
C08839,DNV GL,NO,Certification
C08840,Polish State,PL,Government
C08841,Norsk Hydro,NO,Metals
C08842,DNV GL,NO,Certification
C08843,Kongsberg Defence & Aerospace,NO,Defence
C08844,Statkraft AS,NO,Energy
C08845,DNV GL,NO,Certification
C08846,Vestas Offshore,DK,Offshore Wind
C08847,Kongsberg Defence & Aerospace,NO,Defence
C08848,ABB Norway,NO,Technology
