region_id,name,country
R07633,Oslo,NO
R07634,Trondheim,NO
R07635,Hamburg,DE
R07636,Rogaland,NO
R07637,Bergen,NO
R07638,Hamburg,DE
R07639,Trondheim,NO
R07640,Trondheim,NO
R07641,Oslo,NO
R07642,Warsaw,PL
R07643,Copenhagen,DK
R07644,Warsaw,PL
R07645,Copenhagen,DK
R07646,Rogaland,NO
R07647,Bergen,NO
R07648,Warsaw,PL
R07649,Copenhagen,DK
R07650,Helsinki,FI
R07651,Trondheim,NO
R07652,Hamburg,DE
R07653,Bergen,NO
R07654,Warsaw,PL
R07655,Helsinki,FI
R07656,Trondheim,NO
R07657,Stavanger,NO
R07658,Rogaland,NO
R07659,Viken,NO
R07660,Stavanger,NO
R07661,Stavanger,NO
R07662,Helsinki,FI
R07663,Trondheim,NO
R07664,Hamburg,DE
R07665,Stavanger,NO
R07666,Bergen,NO
R07667,Hamburg,DE
R07668,Rogaland,NO
R07669,Rogaland,NO
R07670,Bergen,NO
R07671,Oslo,NO
R07672,Rogaland,NO
R07673,Warsaw,PL
R07674,Copenhagen,DK
R07675,Oslo,NO
R07676,Oslo,NO
R07677,Trondheim,NO
R07678,Hamburg,DE
R07679,Hamburg,DE
R07680,Trondheim,NO
R07681,Rogaland,NO
R07682,Hamburg,DE
R07683,Rogaland,NO
R07684,Oslo,NO
R07685,Oslo,NO
R07686,Viken,NO
R07687,Copenhagen,DK
R07688,Stavanger,NO
R07689,Viken,NO
R07690,Warsaw,PL
R07691,Warsaw,PL
R07692,Stavanger,NO
R07693,Viken,NO
R07694,Rogaland,NO
R07695,Hamburg,DE
R07696,Helsinki,FI
R07697,Warsaw,PL
R07698,Warsaw,PL
R07699,Warsaw,PL
R07700,Stavanger,NO
R07701,Rogaland,NO
R07702,Copenhagen,DK
R07703,Bergen,NO
R07704,Viken,NO
R07705,Warsaw,PL
R07706,Copenhagen,DK
R07707,Bergen,NO
R07708,Oslo,NO
R07709,Warsaw,PL
R07710,Viken,NO
R07711,Hamburg,DE
R07712,Helsinki,FI
R07713,Trondheim,NO
R07714,Warsaw,PL
R07715,Hamburg,DE
R07716,Viken,NO
R07717,Bergen,NO
R07718,Bergen,NO
R07719,Trondheim,NO
R07720,Bergen,NO
R07721,Helsinki,FI
R07722,Stavanger,NO
R07723,Trondheim,NO
R07724,Hamburg,DE
R07725,Viken,NO
R07726,Viken,NO
R07727,Warsaw,PL
R07728,Copenhagen,DK
R07729,Stavanger,NO
R07730,Bergen,NO
R07731,Stavanger,NO
R07732,Stavanger,NO
R07733,Bergen,NO
R07734,Warsaw,PL
R07735,Oslo,NO
R07736,Viken,NO
R07737,Viken,NO
R07738,Warsaw,PL
R07739,Bergen,NO
R07740,Stavanger,NO
R07741,Hamburg,DE
R07742,Viken,NO
R07743,Copenhagen,DK
R07744,Hamburg,DE
R07745,Trondheim,NO
R07746,Rogaland,NO
R07747,Hamburg,DE
R07748,Helsinki,FI
R07749,Rogaland,NO
R07750,Hamburg,DE
R07751,Warsaw,PL
R07752,Stavanger,NO
R07753,Trondheim,NO
R07754,Hamburg,DE
R07755,Rogaland,NO
R07756,Stavanger,NO
R07757,Trondheim,NO
R07758,Copenhagen,DK
R07759,Stavanger,NO
R07760,Bergen,NO
R07761,Bergen,NO
R07762,Warsaw,PL
R07763,Bergen,NO
R07764,Helsinki,FI
R07765,Helsinki,FI
R07766,Rogaland,NO
R07767,Bergen,NO
R07768,Warsaw,PL
R07769,Stavanger,NO
R07770,Helsinki,FI
R07771,Stavanger,NO
R07772,Helsinki,FI
R07773,Oslo,NO
R07774,Hamburg,DE
R07775,Trondheim,NO
R07776,Stavanger,NO
R07777,Rogaland,NO
R07778,Trondheim,NO
R07779,Warsaw,PL
R07780,Rogaland,NO
R07781,Viken,NO
R07782,Stavanger,NO
R07783,Viken,NO
R07784,Bergen,NO
R07785,Oslo,NO
R07786,Bergen,NO
R07787,Bergen,NO
R07788,Trondheim,NO
R07789,Warsaw,PL
R07790,Hamburg,DE
R07791,Viken,NO
R07792,Oslo,NO
R07793,Rogaland,NO
R07794,Viken,NO
R07795,Stavanger,NO
R07796,Trondheim,NO
R07797,Helsinki,FI
R07798,Stavanger,NO
R07799,Helsinki,FI
R07800,Stavanger,NO
R07801,Bergen,NO
R07802,Viken,NO
R07803,Stavanger,NO
R07804,Warsaw,PL
R07805,Trondheim,NO
R07806,Rogaland,NO
R07807,Rogaland,NO
R07808,Hamburg,DE
R07809,Hamburg,DE
R07810,Rogaland,NO
R07811,Oslo,NO
R07812,Rogaland,NO
R07813,Trondheim,NO
R07814,Hamburg,DE
R07815,Viken,NO
R07816,Bergen,NO
R07817,Oslo,NO
R07818,Viken,NO
R07819,Copenhagen,DK
R07820,Oslo,NO
R07821,Viken,NO
R07822,Warsaw,PL
R07823,Helsinki,FI
R07824,Trondheim,NO
R07825,Trondheim,NO
R07826,Oslo,NO
R07827,Rogaland,NO
R07828,Stavanger,NO
R07829,Viken,NO
R07830,Helsinki,FI
R07831,Trondheim,NO
R07832,Viken,NO
R07833,Hamburg,DE
R07834,Helsinki,FI
R07835,Stavanger,NO
R07836,Rogaland,NO
R07837,Helsinki,FI
R07838,Hamburg,DE
R07839,Copenhagen,DK
R07840,Hamburg,DE
R07841,Hamburg,DE
R07842,Rogaland,NO
R07843,Stavanger,NO
R07844,Bergen,NO
R07845,Helsinki,FI
R07846,Copenhagen,DK
R07847,Helsinki,FI
R07848,Copenhagen,DK
R07849,Oslo,NO
R07850,Stavanger,NO
R07851,Stavanger,NO
R07852,Copenhagen,DK
R07853,Rogaland,NO
R07854,Copenhagen,DK
R07855,Hamburg,DE
R07856,Trondheim,NO
R07857,Rogaland,NO
R07858,Rogaland,NO
R07859,Trondheim,NO
R07860,Rogaland,NO
R07861,Rogaland,NO
R07862,Oslo,NO
R07863,Oslo,NO
R07864,Helsinki,FI
R07865,Oslo,NO
R07866,Oslo,NO
R07867,Rogaland,NO
R07868,Trondheim,NO
R07869,Bergen,NO
R07870,Viken,NO
R07871,Stavanger,NO
R07872,Hamburg,DE
R07873,Trondheim,NO
R07874,Rogaland,NO
R07875,Viken,NO
R07876,Rogaland,NO
R07877,Oslo,NO
R07878,Warsaw,PL
R07879,Oslo,NO
R07880,Stavanger,NO
R07881,Trondheim,NO
R07882,Rogaland,NO
R07883,Hamburg,DE
R07884,Bergen,NO
R07885,Viken,NO
R07886,Bergen,NO
R07887,Copenhagen,DK
R07888,Stavanger,NO
R07889,Oslo,NO
R07890,Stavanger,NO
R07891,Hamburg,DE
R07892,Copenhagen,DK
R07893,Stavanger,NO
R07894,Rogaland,NO
R07895,Trondheim,NO
R07896,Helsinki,FI
R07897,Oslo,NO
R07898,Stavanger,NO
R07899,Warsaw,PL
R07900,Helsinki,FI
R07901,Stavanger,NO
R07902,Rogaland,NO
R07903,Copenhagen,DK
R07904,Rogaland,NO
R07905,Helsinki,FI
R07906,Trondheim,NO
R07907,Helsinki,FI
R07908,Oslo,NO
R07909,Trondheim,NO
R07910,Copenhagen,DK
R07911,Hamburg,DE
R07912,Oslo,NO
R07913,Viken,NO
R07914,Viken,NO
R07915,Copenhagen,DK
R07916,Warsaw,PL
R07917,Helsinki,FI
R07918,Warsaw,PL
R07919,Stavanger,NO
R07920,Oslo,NO
R07921,Oslo,NO
R07922,Stavanger,NO
R07923,Hamburg,DE
R07924,Bergen,NO
R07925,Copenhagen,DK
R07926,Warsaw,PL
R07927,Helsinki,FI
R07928,Stavanger,NO
R07929,Hamburg,DE
R07930,Viken,NO
R07931,Rogaland,NO
R07932,Viken,NO
R07933,Bergen,NO
R07934,Hamburg,DE
R07935,Trondheim,NO
R07936,Warsaw,PL
R07937,Trondheim,NO
R07938,Copenhagen,DK
R07939,Warsaw,PL
R07940,Bergen,NO
R07941,Copenhagen,DK
R07942,Hamburg,DE
R07943,Hamburg,DE
R07944,Stavanger,NO
R07945,Oslo,NO
R07946,Helsinki,FI
R07947,Rogaland,NO
R07948,Trondheim,NO
R07949,Oslo,NO
R07950,Bergen,NO
R07951,Hamburg,DE
R07952,Oslo,NO
R07953,Copenhagen,DK
R07954,Stavanger,NO
R07955,Stavanger,NO
R07956,Helsinki,FI
R07957,Warsaw,PL
R07958,Bergen,NO
R07959,Copenhagen,DK
R07960,Bergen,NO
R07961,Stavanger,NO
R07962,Stavanger,NO
R07963,Rogaland,NO
R07964,Stavanger,NO
R07965,Viken,NO
R07966,Trondheim,NO
R07967,Helsinki,FI
R07968,Stavanger,NO
R07969,Viken,NO
R07970,Copenhagen,DK
R07971,Copenhagen,DK
R07972,Viken,NO
R07973,Bergen,NO
R07974,Copenhagen,DK
R07975,Hamburg,DE
R07976,Viken,NO
R07977,Helsinki,FI
R07978,Viken,NO
R07979,Warsaw,PL
R07980,Trondheim,NO
R07981,Hamburg,DE
R07982,Copenhagen,DK
R07983,Bergen,NO
R07984,Bergen,NO
R07985,Warsaw,PL
R07986,Rogaland,NO
R07987,Oslo,NO
R07988,Warsaw,PL
R07989,Rogaland,NO
R07990,Copenhagen,DK
R07991,Bergen,NO
R07992,Copenhagen,DK
R07993,Warsaw,PL
R07994,Copenhagen,DK
R07995,Bergen,NO
R07996,Viken,NO
R07997,Warsaw,PL
R07998,Viken,NO
R07999,Bergen,NO
R08000,Hamburg,DE
R08001,Hamburg,DE
R08002,Oslo,NO
R08003,Warsaw,PL
R08004,Rogaland,NO
R08005,Oslo,NO
R08006,Warsaw,PL
R08007,Hamburg,DE
R08008,Warsaw,PL
R08009,Hamburg,DE
R08010,Helsinki,FI
R08011,Viken,NO
R08012,Hamburg,DE
R08013,Hamburg,DE
R08014,Helsinki,FI
R08015,Oslo,NO
R08016,Copenhagen,DK
R08017,Trondheim,NO
R08018,Bergen,NO
R08019,Copenhagen,DK
R08020,Trondheim,NO
R08021,Helsinki,FI
R08022,Copenhagen,DK
R08023,Bergen,NO
R08024,Copenhagen,DK
R08025,Warsaw,PL
R08026,Stavanger,NO
R08027,Rogaland,NO
R08028,Rogaland,NO
R08029,Stavanger,NO
R08030,Viken,NO
R08031,Rogaland,NO
R08032,Bergen,NO
R08033,Bergen,NO
R08034,Rogaland,NO
R08035,Hamburg,DE
R08036,Helsinki,FI
R08037,Trondheim,NO
R08038,Oslo,NO
R08039,Hamburg,DE
R08040,Trondheim,NO
R08041,Trondheim,NO
R08042,Warsaw,PL
R08043,Hamburg,DE
R08044,Helsinki,FI
R08045,Viken,NO
R08046,Bergen,NO
R08047,Helsinki,FI
R08048,Trondheim,NO
R08049,Viken,NO
R08050,Viken,NO
R08051,Viken,NO
R08052,Viken,NO
R08053,Bergen,NO
R08054,Trondheim,NO
R08055,Copenhagen,DK
R08056,Warsaw,PL
R08057,Bergen,NO
R08058,Bergen,NO
R08059,Stavanger,NO
R08060,Viken,NO
R08061,Copenhagen,DK
R08062,Oslo,NO
R08063,Oslo,NO
R08064,Warsaw,PL
R08065,Bergen,NO
R08066,Stavanger,NO
R08067,Oslo,NO
R08068,Hamburg,DE
R08069,Bergen,NO
R08070,Stavanger,NO
R08071,Oslo,NO
R08072,Oslo,NO
R08073,Copenhagen,DK
R08074,Rogaland,NO
R08075,Hamburg,DE
R08076,Bergen,NO
R08077,Helsinki,FI
R08078,Copenhagen,DK
R08079,Warsaw,PL
R08080,Helsinki,FI
R08081,Trondheim,NO
R08082,Bergen,NO
R08083,Viken,NO
R08084,Bergen,NO
R08085,Helsinki,FI
R08086,Helsinki,FI
R08087,Trondheim,NO
R08088,Oslo,NO
R08089,Hamburg,DE
R08090,Warsaw,PL
R08091,Oslo,NO
R08092,Warsaw,PL
R08093,Trondheim,NO
R08094,Copenhagen,DK
R08095,Stavanger,NO
R08096,Stavanger,NO
R08097,Oslo,NO
R08098,Hamburg,DE
R08099,Helsinki,FI
R08100,Hamburg,DE
R08101,Helsinki,FI
R08102,Trondheim,NO
R08103,Copenhagen,DK
R08104,Warsaw,PL
R08105,Bergen,NO
R08106,Viken,NO
R08107,Bergen,NO
R08108,Helsinki,FI
R08109,Viken,NO
R08110,Bergen,NO
R08111,Warsaw,PL
R08112,Rogaland,NO
R08113,Stavanger,NO
R08114,Helsinki,FI
R08115,Rogaland,NO
R08116,Trondheim,NO
R08117,Viken,NO
R08118,Oslo,NO
R08119,Oslo,NO
R08120,Oslo,NO
R08121,Rogaland,NO
R08122,Rogaland,NO
R08123,Rogaland,NO
R08124,Trondheim,NO
R08125,Helsinki,FI
R08126,Viken,NO
R08127,Helsinki,FI
R08128,Hamburg,DE
R08129,Rogaland,NO
R08130,Copenhagen,DK
R08131,Warsaw,PL
R08132,Rogaland,NO
R08133,Rogaland,NO
R08134,Warsaw,PL
R08135,Bergen,NO
R08136,Helsinki,FI
R08137,Oslo,NO
R08138,Oslo,NO
R08139,Helsinki,FI
R08140,Hamburg,DE
R08141,Viken,NO
R08142,Rogaland,NO
R08143,Copenhagen,DK
R08144,Helsinki,FI
R08145,Trondheim,NO
R08146,Helsinki,FI
R08147,Helsinki,FI
R08148,Hamburg,DE
R08149,Trondheim,NO
R08150,Viken,NO
R08151,Viken,NO
R08152,Warsaw,PL
R08153,Stavanger,NO
R08154,Viken,NO
R08155,Copenhagen,DK
R08156,Stavanger,NO
R08157,Stavanger,NO
R08158,Rogaland,NO
R08159,Hamburg,DE
R08160,Bergen,NO
R08161,Bergen,NO
R08162,Bergen,NO
R08163,Warsaw,PL
R08164,Hamburg,DE
R08165,Bergen,NO
R08166,Helsinki,FI
R08167,Trondheim,NO
R08168,Helsinki,FI
R08169,Hamburg,DE
R08170,Viken,NO
R08171,Viken,NO
R08172,Bergen,NO
R08173,Hamburg,DE
R08174,Helsinki,FI
R08175,Oslo,NO
R08176,Oslo,NO
R08177,Oslo,NO
R08178,Hamburg,DE
R08179,Viken,NO
R08180,Copenhagen,DK
R08181,Stavanger,NO
R08182,Hamburg,DE
R08183,Trondheim,NO
R08184,Stavanger,NO
R08185,Bergen,NO
R08186,Oslo,NO
R08187,Copenhagen,DK
R08188,Stavanger,NO
R08189,Hamburg,DE
R08190,Hamburg,DE
R08191,Helsinki,FI
R08192,Stavanger,NO
R08193,Oslo,NO
R08194,Copenhagen,DK
R08195,Viken,NO
R08196,Stavanger,NO
R08197,Stavanger,NO
R08198,Bergen,NO
R08199,Copenhagen,DK
R08200,Viken,NO
R08201,Stavanger,NO
R08202,Oslo,NO
R08203,Warsaw,PL
R08204,Hamburg,DE
R08205,Warsaw,PL
R08206,Hamburg,DE
R08207,Hamburg,DE
R08208,Viken,NO
R08209,Rogaland,NO
R08210,Helsinki,FI
R08211,Warsaw,PL
R08212,Trondheim,NO
R08213,Hamburg,DE
R08214,Warsaw,PL
R08215,Viken,NO
R08216,Oslo,NO
R08217,Rogaland,NO
R08218,Rogaland,NO
R08219,Oslo,NO
R08220,Helsinki,FI
R08221,Rogaland,NO
R08222,Hamburg,DE
R08223,Oslo,NO
R08224,Rogaland,NO
R08225,Trondheim,NO
R08226,Hamburg,DE
R08227,Warsaw,PL
R08228,Rogaland,NO
R08229,Warsaw,PL
R08230,Stavanger,NO
R08231,Viken,NO
R08232,Viken,NO
R08233,Hamburg,DE
R08234,Warsaw,PL
R08235,Oslo,NO
R08236,Bergen,NO
R08237,Rogaland,NO
R08238,Warsaw,PL
R08239,Warsaw,PL
R08240,Trondheim,NO
R08241,Helsinki,FI
R08242,Rogaland,NO
R08243,Oslo,NO
R08244,Copenhagen,DK
R08245,Copenhagen,DK
R08246,Stavanger,NO
R08247,Helsinki,FI
R08248,Oslo,NO
R08249,Helsinki,FI
R08250,Helsinki,FI
R08251,Hamburg,DE
R08252,Warsaw,PL
R08253,Bergen,NO
R08254,Oslo,NO
R08255,Hamburg,DE
R08256,Warsaw,PL
R08257,Hamburg,DE
R08258,Bergen,NO
R08259,Warsaw,PL
R08260,Bergen,NO
R08261,Helsinki,FI
R08262,Hamburg,DE
R08263,Helsinki,FI
R08264,Trondheim,NO
R08265,Warsaw,PL
R08266,Stavanger,NO
R08267,Trondheim,NO
R08268,Rogaland,NO
R08269,Stavanger,NO
R08270,Copenhagen,DK
R08271,Bergen,NO
R08272,Copenhagen,DK
R08273,Rogaland,NO
R08274,Helsinki,FI
R08275,Warsaw,PL
R08276,Warsaw,PL
R08277,Helsinki,FI
R08278,Oslo,NO
R08279,Viken,NO
R08280,Viken,NO
R08281,Bergen,NO
R08282,Trondheim,NO
R08283,Copenhagen,DK
R08284,Hamburg,DE
R08285,Hamburg,DE
R08286,Oslo,NO
R08287,Warsaw,PL
R08288,Helsinki,FI
R08289,Warsaw,PL
R08290,Stavanger,NO
R08291,Helsinki,FI
R08292,Copenhagen,DK
R08293,Stavanger,NO
R08294,Helsinki,FI
R08295,Oslo,NO
R08296,Bergen,NO
R08297,Bergen,NO
R08298,Helsinki,FI
R08299,Helsinki,FI
R08300,Hamburg,DE
R08301,Hamburg,DE
R08302,Helsinki,FI
R08303,Helsinki,FI
R08304,Stavanger,NO
R08305,Helsinki,FI
R08306,Warsaw,PL
R08307,Hamburg,DE
R08308,Warsaw,PL
R08309,Trondheim,NO
R08310,Warsaw,PL
R08311,Rogaland,NO
R08312,Copenhagen,DK
R08313,Copenhagen,DK
R08314,Trondheim,NO
R08315,Warsaw,PL
R08316,Bergen,NO
R08317,Copenhagen,DK
R08318,Bergen,NO
R08319,Helsinki,FI
R08320,Oslo,NO
R08321,Hamburg,DE
R08322,Bergen,NO
R08323,Trondheim,NO
R08324,Warsaw,PL
R08325,Trondheim,NO
R08326,Stavanger,NO
R08327,Rogaland,NO
R08328,Bergen,NO
R08329,Oslo,NO
R08330,Hamburg,DE
R08331,Oslo,NO
R08332,Warsaw,PL
R08333,Oslo,NO
R08334,Oslo,NO
R08335,Copenhagen,DK
R08336,Bergen,NO
R08337,Hamburg,DE
R08338,Warsaw,PL
R08339,Viken,NO
R08340,Warsaw,PL
R08341,Rogaland,NO
R08342,Trondheim,NO
R08343,Helsinki,FI
R08344,Oslo,NO
R08345,Stavanger,NO
R08346,Copenhagen,DK
R08347,Warsaw,PL
R08348,Copenhagen,DK
R08349,Viken,NO
R08350,Trondheim,NO
R08351,Hamburg,DE
R08352,Oslo,NO
R08353,Bergen,NO
R08354,Stavanger,NO
R08355,Warsaw,PL
R08356,Stavanger,NO
R08357,Stavanger,NO
R08358,Helsinki,FI
R08359,Viken,NO
R08360,Copenhagen,DK
R08361,Copenhagen,DK
R08362,Oslo,NO
R08363,Warsaw,PL
R08364,Oslo,NO
R08365,Hamburg,DE
R08366,Warsaw,PL
R08367,Viken,NO
R08368,Trondheim,NO
R08369,Stavanger,NO
R08370,Bergen,NO
R08371,Viken,NO
R08372,Viken,NO
R08373,Copenhagen,DK
R08374,Trondheim,NO
R08375,Rogaland,NO
R08376,Viken,NO
R08377,Warsaw,PL
R08378,Oslo,NO
R08379,Viken,NO
R08380,Trondheim,NO
R08381,Rogaland,NO
R08382,Hamburg,DE
R08383,Bergen,NO
R08384,Warsaw,PL
R08385,Stavanger,NO
R08386,Oslo,NO
R08387,Rogaland,NO
R08388,Viken,NO
R08389,Helsinki,FI
R08390,Rogaland,NO
R08391,Trondheim,NO
R08392,Copenhagen,DK
R08393,Stavanger,NO
R08394,Warsaw,PL
R08395,Stavanger,NO
R08396,Bergen,NO
R08397,Stavanger,NO
R08398,Hamburg,DE
R08399,Rogaland,NO
R08400,Viken,NO
R08401,Bergen,NO
R08402,Viken,NO
R08403,Viken,NO
R08404,Bergen,NO
R08405,Bergen,NO
R08406,Copenhagen,DK
R08407,Trondheim,NO
R08408,Copenhagen,DK
R08409,Copenhagen,DK
R08410,Oslo,NO
R08411,Bergen,NO
R08412,Helsinki,FI
R08413,Copenhagen,DK
R08414,Stavanger,NO
R08415,Hamburg,DE
R08416,Viken,NO
R08417,Helsinki,FI
R08418,Bergen,NO
R08419,Viken,NO
R08420,Trondheim,NO
R08421,Helsinki,FI
R08422,Oslo,NO
R08423,Oslo,NO
R08424,Stavanger,NO
R08425,Trondheim,NO
R08426,Stavanger,NO
R08427,Trondheim,NO
R08428,Hamburg,DE
R08429,Trondheim,NO
R08430,Bergen,NO
R08431,Rogaland,NO
R08432,Oslo,NO
R08433,Rogaland,NO
R08434,Stavanger,NO
R08435,Trondheim,NO
R08436,Warsaw,PL
R08437,Trondheim,NO
R08438,Hamburg,DE
R08439,Copenhagen,DK
R08440,Warsaw,PL
R08441,Warsaw,PL
R08442,Helsinki,FI
R08443,Warsaw,PL
R08444,Trondheim,NO
R08445,Trondheim,NO
R08446,Oslo,NO
R08447,Trondheim,NO
R08448,Helsinki,FI
R08449,Hamburg,DE
R08450,Warsaw,PL
R08451,Trondheim,NO
R08452,Hamburg,DE
R08453,Stavanger,NO
R08454,Helsinki,FI
R08455,Stavanger,NO
R08456,Copenhagen,DK
R08457,Stavanger,NO
R08458,Rogaland,NO
R08459,Helsinki,FI
R08460,Trondheim,NO
R08461,Trondheim,NO
R08462,Rogaland,NO
R08463,Hamburg,DE
R08464,Rogaland,NO
R08465,Bergen,NO
R08466,Oslo,NO
R08467,Helsinki,FI
R08468,Oslo,NO
R08469,Hamburg,DE
R08470,Warsaw,PL
R08471,Rogaland,NO
R08472,Rogaland,NO
R08473,Rogaland,NO
R08474,Rogaland,NO
R08475,Copenhagen,DK
R08476,Viken,NO
R08477,Oslo,NO
R08478,Warsaw,PL
R08479,Helsinki,FI
R08480,Viken,NO
R08481,Hamburg,DE
R08482,Viken,NO
R08483,Hamburg,DE
R08484,Warsaw,PL
R08485,Rogaland,NO
R08486,Copenhagen,DK
R08487,Stavanger,NO
R08488,Bergen,NO
R08489,Trondheim,NO
R08490,Helsinki,FI
R08491,Bergen,NO
R08492,Warsaw,PL
R08493,Warsaw,PL
R08494,Hamburg,DE
R08495,Trondheim,NO
R08496,Trondheim,NO
R08497,Warsaw,PL
R08498,Rogaland,NO
R08499,Helsinki,FI
R08500,Stavanger,NO
R08501,Trondheim,NO
R08502,Bergen,NO
R08503,Stavanger,NO
R08504,Hamburg,DE
R08505,Hamburg,DE
R08506,Stavanger,NO
R08507,Helsinki,FI
R08508,Trondheim,NO
R08509,Viken,NO
R08510,Oslo,NO
R08511,Trondheim,NO
R08512,Bergen,NO
R08513,Viken,NO
R08514,Stavanger,NO
R08515,Helsinki,FI
R08516,Oslo,NO
R08517,Warsaw,PL
R08518,Copenhagen,DK
R08519,Stavanger,NO
R08520,Hamburg,DE
R08521,Copenhagen,DK
R08522,Viken,NO
R08523,Trondheim,NO
R08524,Viken,NO
R08525,Viken,NO
R08526,Oslo,NO
R08527,Rogaland,NO
R08528,Copenhagen,DK
R08529,Stavanger,NO
R08530,Trondheim,NO
R08531,Copenhagen,DK
R08532,Copenhagen,DK
R08533,Bergen,NO
R08534,Hamburg,DE
R08535,Bergen,NO
R08536,Oslo,NO
R08537,Viken,NO
R08538,Stavanger,NO
R08539,Oslo,NO
R08540,Helsinki,FI
R08541,Copenhagen,DK
R08542,Trondheim,NO
R08543,Oslo,NO
R08544,Viken,NO
R08545,Trondheim,NO
R08546,Stavanger,NO
R08547,Stavanger,NO
R08548,Warsaw,PL
R08549,Hamburg,DE
R08550,Hamburg,DE
R08551,Warsaw,PL
R08552,Hamburg,DE
R08553,Rogaland,NO
R08554,Hamburg,DE
R08555,Viken,NO
R08556,Rogaland,NO
R08557,Stavanger,NO
R08558,Helsinki,FI
R08559,Copenhagen,DK
R08560,Helsinki,FI
R08561,Helsinki,FI
R08562,Helsinki,FI
R08563,Hamburg,DE
R08564,Oslo,NO
R08565,Viken,NO
R08566,Trondheim,NO
R08567,Stavanger,NO
R08568,Hamburg,DE
R08569,Oslo,NO
R08570,Rogaland,NO
R08571,Warsaw,PL
R08572,Oslo,NO
R08573,Helsinki,FI
R08574,Viken,NO
R08575,Copenhagen,DK
R08576,Warsaw,PL
R08577,Copenhagen,DK
R08578,Oslo,NO
R08579,Rogaland,NO
R08580,Stavanger,NO
R08581,Helsinki,FI
R08582,Warsaw,PL
R08583,Oslo,NO
R08584,Rogaland,NO
R08585,Stavanger,NO
R08586,Rogaland,NO
R08587,Warsaw,PL
R08588,Bergen,NO
R08589,Viken,NO
R08590,Warsaw,PL
R08591,Bergen,NO
R08592,Warsaw,PL
R08593,Bergen,NO
R08594,Hamburg,DE
R08595,Hamburg,DE
R08596,Rogaland,NO
R08597,Stavanger,NO
R08598,Rogaland,NO
R08599,Bergen,NO
R08600,Viken,NO
R08601,Trondheim,NO
R08602,Bergen,NO
R08603,Hamburg,DE
R08604,Helsinki,FI
R08605,Copenhagen,DK
R08606,Warsaw,PL
R08607,Warsaw,PL
R08608,Rogaland,NO
R08609,Viken,NO
R08610,Helsinki,FI
R08611,Copenhagen,DK
R08612,Warsaw,PL
R08613,Bergen,NO
R08614,Bergen,NO
R08615,Copenhagen,DK
R08616,Bergen,NO
R08617,Warsaw,PL
R08618,Rogaland,NO
R08619,Stavanger,NO
R08620,Hamburg,DE
R08621,Viken,NO
R08622,Helsinki,FI
R08623,Viken,NO
R08624,Copenhagen,DK
R08625,Warsaw,PL
R08626,Hamburg,DE
R08627,Oslo,NO
R08628,Helsinki,FI
R08629,Stavanger,NO
R08630,Hamburg,DE
R08631,Rogaland,NO
R08632,Hamburg,DE
R08633,Copenhagen,DK
R08634,Hamburg,DE
R08635,Rogaland,NO
R08636,Trondheim,NO
R08637,Helsinki,FI
R08638,Helsinki,FI
R08639,Trondheim,NO
R08640,Warsaw,PL
R08641,Helsinki,FI
R08642,Stavanger,NO
R08643,Helsinki,FI
R08644,Rogaland,NO
R08645,Trondheim,NO
R08646,Rogaland,NO
R08647,Rogaland,NO
R08648,Warsaw,PL
R08649,Helsinki,FI
R08650,Viken,NO
R08651,Hamburg,DE
R08652,Viken,NO
R08653,Stavanger,NO
R08654,Viken,NO
R08655,Viken,NO
R08656,Helsinki,FI
R08657,Stavanger,NO
R08658,Bergen,NO
R08659,Warsaw,PL
R08660,Stavanger,NO
R08661,Oslo,NO
R08662,Oslo,NO
R08663,Oslo,NO
R08664,Rogaland,NO
R08665,Copenhagen,DK
R08666,Hamburg,DE
R08667,Hamburg,DE
R08668,Hamburg,DE
R08669,Copenhagen,DK
R08670,Copenhagen,DK
R08671,Trondheim,NO
R08672,Bergen,NO
R08673,Helsinki,FI
R08674,Helsinki,FI
R08675,Bergen,NO
R08676,Viken,NO
R08677,Copenhagen,DK
R08678,Viken,NO
R08679,Hamburg,DE
R08680,Hamburg,DE
R08681,Viken,NO
R08682,Bergen,NO
R08683,Stavanger,NO
R08684,Rogaland,NO
R08685,Bergen,NO
R08686,Copenhagen,DK
R08687,Copenhagen,DK
R08688,Warsaw,PL
R08689,Stavanger,NO
R08690,Viken,NO
R08691,Trondheim,NO
R08692,Viken,NO
R08693,Rogaland,NO
R08694,Oslo,NO
R08695,Viken,NO
R08696,Hamburg,DE
R08697,Hamburg,DE
R08698,Warsaw,PL
R08699,Helsinki,FI
R08700,Oslo,NO
R08701,Copenhagen,DK
R08702,Oslo,NO
R08703,Hamburg,DE
R08704,Viken,NO
R08705,Rogaland,NO
R08706,Trondheim,NO
R08707,Stavanger,NO
R08708,Oslo,NO
R08709,Viken,NO
R08710,Helsinki,FI
R08711,Rogaland,NO
R08712,Trondheim,NO
R08713,Trondheim,NO
R08714,Helsinki,FI
R08715,Warsaw,PL
R08716,Viken,NO
R08717,Rogaland,NO
R08718,Bergen,NO
R08719,Helsinki,FI
R08720,Helsinki,FI
R08721,Warsaw,PL
R08722,Hamburg,DE
R08723,Oslo,NO
R08724,Helsinki,FI
R08725,Bergen,NO
R08726,Hamburg,DE
R08727,Oslo,NO
R08728,Viken,NO
R08729,Oslo,NO
R08730,Copenhagen,DK
R08731,Bergen,NO
R08732,Copenhagen,DK
R08733,Trondheim,NO
R08734,Rogaland,NO
