transaction_id,customer_id,project_id,loan_amount_nok,guarantee_amount_nok,currency,transaction_date,status,is_green_project
T07662,C07509,P02000,42774549.51,4515751.02,NOK,2021-08-04,Active,True
T07663,C09865,P02555,33718963.2,16918041.77,NOK,2025-08-10,Default,True
T07664,C07897,P03193,33312498.64,19112381.36,EUR,2023-12-01,Active,False
T07665,C01045,P00900,14617313.85,10994583.62,USD,2022-07-07,Active,True
T07666,C08842,P02118,46516089.55,15801481.66,USD,2020-05-10,Active,True
T07667,C08574,P08159,14489761.5,11400965.78,EUR,2024-05-08,Default,False
T07668,C00446,P06122,9576879.14,24739736.05,EUR,2025-04-12,Default,False
T07669,C05373,P03035,17572972.36,9823041.97,USD,2024-12-26,Active,False
T07670,C06785,P04979,2293275.52,22621449.68,USD,2025-02-10,Closed,True
T07671,C02760,P09721,29871069.06,11029444.87,EUR,2025-07-21,Default,True
T07672,C01508,P06765,4514668.88,23616017.29,USD,2020-12-22,Closed,True
T07673,C00491,P07174,15116065.73,7496353.02,USD,2024-10-23,Default,True
T07674,C04573,P03480,30079266.98,22455103.82,EUR,2024-08-11,Active,False
T07675,C08131,P02414,22132091.18,10307385.4,NOK,2021-09-27,Active,True
T07676,C02633,P02588,25035178.46,7336445.17,NOK,2022-03-03,Default,True
T07677,C09237,P03342,30106249.98,24406916.84,EUR,2025-04-03,Closed,False
T07678,C08655,P00893,46099194.61,9000174.47,NOK,2025-05-27,Default,False
T07679,C00333,P01771,39160141.81,17833710.27,NOK,2025-02-03,Active,False
T07680,C02554,P08605,31984661.3,21396831.45,USD,2025-08-13,Active,False
T07681,C08878,P08173,17412864.33,15621870.11,USD,2024-03-16,Closed,False
T07682,C02898,P01164,39843714.17,2573384.83,NOK,2021-05-03,Closed,True
T07683,C06471,P05275,31773730.03,15215878.01,EUR,2022-01-21,Default,True
T07684,C04402,P03485,44817898.73,21864582.79,NOK,2024-06-09,Default,False
T07685,C06816,P07526,37579853.91,1924813.22,USD,2024-05-19,Active,False
T07686,C09083,P06226,47284004.08,23914262.66,NOK,2023-05-30,Default,False
T07687,C07550,P05589,32442313.38,755530.23,USD,2023-03-13,Active,True
T07688,C06076,P01184,49923364.88,8359223.05,USD,2024-07-29,Active,False
T07689,C02338,P07160,35615215.9,16526947.49,USD,2020-08-12,Default,False
T07690,C07944,P08537,23681853.5,24652014.27,EUR,2021-05-26,Default,True
T07691,C07882,P08389,1215260.31,9369165.02,NOK,2022-11-14,Closed,True
T07692,C00184,P01551,5474594.71,11437724.58,EUR,2024-02-05,Closed,False
T07693,C05763,P06958,9898820.92,12585640.76,NOK,2023-02-23,Default,False
T07694,C02151,P05419,49755408.26,23781020.24,USD,2025-09-26,Closed,True
T07695,C04794,P06626,17094750.23,2203642.89,NOK,2025-06-12,Default,False
T07696,C01626,P05370,8948438.84,16972382.94,USD,2023-04-03,Closed,False
T07697,C06629,P01326,49682945.99,6448632.63,USD,2025-04-10,Default,False
T07698,C04615,P00507,44585069.02,12110049.56,EUR,2021-03-09,Active,True
T07699,C03623,P07272,11401056.57,6574546.91,USD,2024-02-25,Active,True
T07700,C08803,P00491,33944261.41,14826585.13,EUR,2024-05-16,Closed,False
T07701,C05949,P09460,8688723.05,9150454.16,EUR,2025-05-19,Default,False
T07702,C03040,P08410,28794555.97,16100282.3,NOK,2024-08-26,Active,False
T07703,C06157,P07485,15998265.57,18662002.03,USD,2022-12-08,Default,True
T07704,C08681,P07226,10637403.76,7425603.33,USD,2021-06-04,Default,True
T07705,C03968,P04165,34048347.49,14757203.56,EUR,2023-02-26,Closed,True
T07706,C05591,P04192,26770657.89,16871317.99,USD,2020-11-25,Active,True
T07707,C07799,P02517,33924987.64,7534768.75,EUR,2020-08-14,Closed,True
T07708,C04790,P05258,32049336.63,5619164.04,NOK,2020-04-25,Active,True
T07709,C08999,P00934,39159414.07,7432619.57,EUR,2020-01-20,Default,True
T07710,C01490,P02513,28549165.02,17875473.1,EUR,2020-05-15,Default,False
T07711,C00916,P08700,41291989.82,9147743.18,EUR,2023-01-13,Active,True
T07712,C00787,P08033,14172833.66,18126155.84,NOK,2023-08-06,Default,False
T07713,C06467,P00709,5347113.79,3284352.0,EUR,2022-10-22,Default,False
T07714,C09339,P08236,8077451.47,13645761.89,EUR,2024-09-24,Active,True
T07715,C06563,P09514,43438899.23,10772070.11,EUR,2022-12-23,Default,True
T07716,C00161,P04317,46062209.34,16567594.75,NOK,2023-01-14,Default,False
T07717,C08306,P00931,12101209.47,23436932.7,NOK,2020-07-14,Default,True
T07718,C07019,P05089,10784727.21,19828827.72,USD,2022-10-30,Default,False
T07719,C04680,P05201,4232735.57,8640554.09,USD,2023-06-17,Active,True
T07720,C01950,P02709,26062794.3,6878576.29,NOK,2021-03-02,Closed,True
T07721,C05554,P08521,39666641.71,12781336.54,NOK,2023-07-10,Default,True
T07722,C09764,P05273,42705726.71,1681176.64,USD,2024-09-30,Default,True
T07723,C06965,P07248,25875461.82,9715690.23,NOK,2022-08-23,Closed,True
T07724,C04983,P03722,18623596.03,19653440.06,NOK,2021-08-31,Closed,True
T07725,C06156,P00207,45122157.89,12291516.41,EUR,2022-01-10,Active,True
T07726,C09767,P01073,33222260.39,7562788.96,NOK,2025-10-12,Default,True
T07727,C01898,P06636,15745584.2,15478726.13,EUR,2024-09-06,Active,False
T07728,C09365,P02132,48141151.58,17268675.04,EUR,2022-02-15,Default,False
T07729,C04774,P04193,31793894.39,7703679.92,USD,2025-03-20,Default,False
T07730,C03363,P04403,47422612.69,19530957.23,USD,2022-12-15,Active,False
T07731,C07450,P05754,48895280.06,22193836.21,USD,2024-12-10,Active,True
T07732,C06112,P03821,15989790.4,7442456.3,EUR,2024-05-17,Active,True
T07733,C01557,P08380,21958978.32,24610235.02,USD,2020-06-18,Active,True
T07734,C03043,P06966,29987688.62,1871494.78,USD,2022-04-25,Closed,False
T07735,C06810,P04467,40561060.65,6920311.24,NOK,2021-05-09,Active,True
T07736,C06743,P09871,17536490.49,10932473.74,USD,2022-03-13,Active,True
T07737,C03659,P05088,27292483.24,10418914.08,USD,2025-08-04,Closed,False
T07738,C03843,P05768,49145256.12,20556385.8,EUR,2024-04-23,Closed,False
T07739,C09590,P04278,10639246.78,19581357.42,EUR,2023-01-16,Default,True
T07740,C06017,P05726,15613499.8,17406642.98,USD,2024-09-30,Closed,True
T07741,C09364,P01012,11254616.5,7102498.04,NOK,2024-05-20,Active,True
T07742,C00810,P09939,32727734.38,20150355.8,EUR,2022-01-27,Active,False
T07743,C01146,P06828,19677333.82,17436253.94,USD,2023-09-08,Active,True
T07744,C01488,P07722,11652087.3,18295719.24,USD,2020-02-24,Active,False
T07745,C00173,P00925,45353606.2,20432648.3,USD,2021-01-23,Active,False
T07746,C05497,P09896,27636238.42,17523101.13,EUR,2025-09-24,Active,False
T07747,C05784,P02707,37614418.18,3921969.06,EUR,2022-07-16,Closed,True
T07748,C05743,P00497,3554138.33,3089363.65,USD,2022-11-17,Closed,True
T07749,C04483,P05435,39130755.28,18817049.71,EUR,2022-04-19,Closed,True
T07750,C07910,P06009,47108725.68,9367269.31,EUR,2024-12-25,Closed,False
T07751,C06934,P03897,43711707.38,7374416.41,EUR,2021-06-03,Active,True
T07752,C06696,P00357,2627151.03,8553497.69,NOK,2021-07-06,Default,True
T07753,C09454,P09648,45728269.15,2865495.16,USD,2021-05-28,Default,True
T07754,C06278,P03159,1821533.72,4758413.95,NOK,2020-08-28,Active,True
T07755,C04402,P07294,42341557.77,3206585.68,USD,2023-04-14,Active,False
T07756,C00442,P06484,41503872.04,15406235.13,USD,2024-10-25,Default,True
T07757,C04124,P08767,38528510.99,16460096.13,USD,2020-06-23,Closed,True
T07758,C09351,P09009,10867865.93,6154850.35,USD,2023-12-16,Closed,True
T07759,C02593,P09013,43328569.28,13483153.92,NOK,2022-06-19,Default,True
T07760,C05340,P02107,14281280.43,10564602.19,USD,2022-11-03,Closed,False
T07761,C04228,P04110,47925162.91,14838937.55,NOK,2020-04-25,Active,False
T07762,C02377,P08687,12778364.28,21363349.01,EUR,2024-08-19,Default,True
T07763,C06649,P02898,4515516.3,17635875.36,NOK,2023-11-15,Default,True
T07764,C02701,P01771,14965447.38,10237044.72,USD,2024-12-07,Active,True
T07765,C09559,P01509,12672353.52,15540003.15,EUR,2022-10-10,Active,False
T07766,C00228,P00177,36769395.63,13112000.43,USD,2024-04-11,Default,False
T07767,C07127,P04911,43312481.61,18386425.6,EUR,2023-03-03,Closed,False
T07768,C02321,P01225,11361355.29,6381233.56,EUR,2021-06-20,Default,False
T07769,C08196,P01367,8037418.27,9033126.4,USD,2024-01-04,Default,False
T07770,C03132,P09531,44904477.75,12049179.97,EUR,2020-04-09,Default,True
T07771,C01169,P00408,48475244.86,14721802.04,EUR,2021-04-11,Active,True
T07772,C08435,P01531,20550743.64,7284489.72,USD,2025-08-19,Closed,True
T07773,C04759,P05912,45811029.16,19017931.95,USD,2022-02-12,Default,False
T07774,C02159,P04442,36578975.64,24511712.58,NOK,2021-10-01,Closed,False
T07775,C03799,P08694,37798818.29,11972877.14,NOK,2022-03-20,Closed,True
T07776,C00680,P04241,34248376.26,6870891.59,EUR,2024-07-19,Active,True
T07777,C04350,P02064,3512882.25,7734450.3,NOK,2025-07-29,Default,True
T07778,C05035,P09561,46369949.08,8393454.98,EUR,2022-06-12,Active,False
T07779,C09131,P06864,7243289.93,16967871.44,USD,2024-02-18,Active,True
T07780,C02291,P06228,8131451.91,12218506.13,NOK,2023-02-09,Closed,True
T07781,C07518,P01191,23931723.22,13066474.06,NOK,2024-04-16,Closed,False
T07782,C01409,P02006,8327761.88,20466265.58,EUR,2024-08-03,Closed,True
T07783,C09611,P02120,23061975.34,22687782.21,EUR,2021-09-08,Default,True
T07784,C02784,P01063,30057293.11,12029088.6,EUR,2023-09-15,Default,True
T07785,C06125,P08432,31587574.45,3539587.35,USD,2022-04-14,Closed,False
T07786,C00530,P07667,16772621.02,9526595.33,USD,2022-08-24,Closed,True
T07787,C04294,P07615,7644728.57,21860501.35,NOK,2023-08-29,Active,True
T07788,C00576,P03345,25860744.93,2849195.6,EUR,2023-09-28,Active,False
T07789,C08707,P04977,25791690.94,8601111.69,USD,2022-11-23,Active,True
T07790,C00972,P09228,16460693.86,19476740.45,EUR,2020-10-06,Default,True
T07791,C07364,P03368,2533689.35,16318729.59,EUR,2023-01-02,Default,True
T07792,C09283,P04831,19868222.93,17167455.15,USD,2023-09-11,Closed,True
T07793,C03185,P03580,31707222.55,518432.43,EUR,2024-06-02,Default,False
T07794,C09361,P01113,10128699.0,21281890.02,EUR,2025-01-03,Default,True
T07795,C04471,P01386,34662146.0,14382846.62,NOK,2020-05-17,Closed,False
T07796,C00096,P09377,26656903.29,13181337.05,EUR,2023-04-12,Default,True
T07797,C00768,P09920,31537276.97,13436503.99,USD,2025-08-22,Default,True
T07798,C00272,P06617,40635827.31,16518289.1,EUR,2020-04-18,Default,True
T07799,C02585,P09322,1242430.78,17509497.15,EUR,2022-08-03,Active,True
T07800,C09327,P09099,14862899.74,16261070.41,NOK,2022-05-08,Closed,False
T07801,C07687,P08263,24416897.86,7602418.56,NOK,2021-09-24,Active,True
T07802,C05520,P04205,20719183.23,20563335.73,EUR,2023-03-20,Default,False
T07803,C03944,P09813,17022574.6,16460800.93,USD,2023-03-01,Default,False
T07804,C00012,P09529,44341824.54,20517115.67,USD,2024-08-15,Closed,False
T07805,C02420,P00847,49601187.41,894560.77,USD,2025-07-31,Active,True
T07806,C06868,P07202,44501962.9,20920950.84,NOK,2020-10-14,Default,False
T07807,C03086,P03519,28773880.63,10834482.04,NOK,2024-04-20,Default,False
T07808,C03281,P01143,49885525.02,13960752.64,NOK,2024-02-07,Default,True
T07809,C06795,P06146,37536070.4,3318705.22,NOK,2020-03-09,Active,True
T07810,C09262,P05728,36079035.43,13012507.39,NOK,2021-01-07,Closed,True
T07811,C08824,P04675,32826791.6,3398718.24,NOK,2022-01-20,Default,False
T07812,C00961,P04664,21414621.75,11708818.04,EUR,2024-02-10,Active,False
T07813,C01604,P01831,7543361.22,20087833.49,EUR,2024-07-01,Active,False
T07814,C09458,P04652,6734360.53,5375382.72,USD,2020-07-26,Closed,True
T07815,C07615,P03692,14439765.8,14907323.6,USD,2020-12-15,Default,False
T07816,C05110,P02925,18432500.85,20363628.64,EUR,2022-02-20,Closed,True
T07817,C00994,P05466,45645397.8,13404004.23,USD,2023-08-06,Active,False
T07818,C01791,P00848,33134710.15,23760907.59,NOK,2022-11-26,Active,False
T07819,C08012,P07645,9369932.27,2068808.96,USD,2022-10-15,Closed,True
T07820,C01981,P02548,36220921.07,1219028.68,EUR,2023-08-13,Default,False
T07821,C07715,P09083,39697772.09,1647161.67,EUR,2024-01-22,Default,True
T07822,C00710,P03320,1405325.02,5918337.31,USD,2023-07-31,Active,False
T07823,C03750,P06819,46939701.42,12135101.63,USD,2020-01-05,Default,True
T07824,C07264,P00806,38146295.41,13708119.33,NOK,2020-11-07,Closed,False
T07825,C00778,P08581,27064361.44,15973659.65,NOK,2025-10-03,Active,True
T07826,C02910,P09610,29023451.33,8948005.4,USD,2025-01-28,Default,True
T07827,C01797,P01541,36786765.53,17079977.06,NOK,2024-08-04,Active,True
T07828,C04012,P07986,44332421.88,16584005.59,NOK,2020-12-31,Closed,True
T07829,C00754,P08592,22539678.0,20524913.19,NOK,2020-07-25,Active,True
T07830,C09904,P02771,13693995.54,6009311.0,USD,2022-07-17,Active,False
T07831,C01491,P00796,34420429.43,19428332.38,EUR,2025-06-23,Default,True
T07832,C00532,P05916,10463563.14,16468433.78,EUR,2025-02-24,Closed,False
T07833,C06729,P07004,13432147.73,2399981.81,USD,2022-04-11,Default,False
T07834,C07203,P03534,47350802.84,17032945.51,NOK,2025-04-02,Default,False
T07835,C08304,P00530,43357964.31,8802377.58,NOK,2023-10-18,Default,False
T07836,C07727,P09496,33033176.0,17038978.96,EUR,2025-03-23,Default,False
T07837,C09935,P03136,5913475.14,23856225.21,NOK,2025-09-21,Active,True
T07838,C07153,P05626,4566353.1,7319911.13,USD,2025-02-19,Closed,True
T07839,C03561,P08387,14663193.88,6277051.19,USD,2021-06-21,Default,False
T07840,C03243,P08456,35495812.6,23475166.73,NOK,2025-05-19,Default,False
T07841,C03825,P07612,29185756.05,18614110.04,USD,2020-12-22,Default,False
T07842,C09104,P05417,20815173.57,12243649.63,NOK,2024-09-04,Closed,True
T07843,C09983,P06045,6978046.1,16111722.79,NOK,2023-09-29,Closed,False
T07844,C09409,P02558,39988367.68,7028231.54,EUR,2021-02-06,Default,True
T07845,C09626,P03031,47344736.49,19652595.4,NOK,2025-09-12,Default,True
T07846,C01847,P09631,18056683.96,16378535.84,NOK,2022-11-21,Closed,False
T07847,C08121,P04701,44347021.18,15643785.41,EUR,2020-09-20,Active,True
T07848,C06502,P09585,13546682.9,13822569.78,USD,2021-03-22,Default,False
T07849,C08907,P01124,6851611.78,24247236.78,EUR,2021-11-10,Active,True
T07850,C01203,P03994,20339902.39,12844812.17,EUR,2021-04-13,Default,False
T07851,C09765,P06892,16054656.93,23344054.63,USD,2021-09-29,Default,False
T07852,C04305,P01889,9853907.95,16617694.98,USD,2024-09-21,Default,False
T07853,C05979,P08557,27557310.54,23816417.08,USD,2021-06-17,Closed,True
T07854,C05058,P09797,44027073.65,19773137.88,NOK,2021-12-02,Closed,False
T07855,C06599,P00766,36205081.63,14718185.08,EUR,2020-05-20,Default,False
T07856,C04984,P02700,9008099.49,4287820.78,NOK,2023-05-08,Active,False
T07857,C00123,P00406,6319665.06,15422347.27,NOK,2023-12-07,Default,True
T07858,C07129,P02690,12400427.39,20897197.95,EUR,2023-11-18,Default,True
T07859,C01456,P01935,46138392.9,5387038.56,NOK,2020-10-28,Active,True
T07860,C08270,P09762,4984820.45,10234974.77,USD,2021-01-28,Default,True
T07861,C07006,P02805,38473836.08,11743197.49,EUR,2020-07-16,Closed,True
T07862,C03174,P08976,43574431.39,11344573.31,EUR,2021-08-21,Active,True
T07863,C04250,P04671,22466165.33,11320534.03,NOK,2022-08-15,Closed,True
T07864,C00296,P00448,25647572.17,19779537.85,NOK,2021-01-01,Active,False
T07865,C08539,P04343,18717431.94,15043571.09,USD,2020-01-03,Closed,False
T07866,C02217,P02582,1869889.06,21406155.3,USD,2023-12-14,Default,True
T07867,C06537,P06802,23399197.31,8532646.65,NOK,2020-10-18,Closed,True
T07868,C09429,P01819,37980369.11,5388197.01,USD,2023-03-22,Closed,True
T07869,C08358,P02819,46118766.87,16999468.4,EUR,2021-09-07,Default,False
T07870,C06051,P07197,35876864.75,2666250.86,NOK,2023-05-15,Active,True
T07871,C05431,P02011,14094342.53,22328614.11,USD,2023-08-31,Active,False
T07872,C06108,P09883,2016023.82,10862366.1,NOK,2021-01-19,Closed,True
T07873,C08710,P09797,23733260.35,17727158.72,USD,2021-03-06,Closed,False
T07874,C01902,P06361,48942357.88,1326584.55,EUR,2024-06-02,Closed,False
T07875,C06196,P08309,45367596.88,16824116.01,EUR,2024-09-17,Default,True
T07876,C06925,P06761,24128821.24,14276094.2,NOK,2024-02-22,Default,True
T07877,C07215,P05392,31606244.27,9403785.22,USD,2020-04-03,Active,True
T07878,C05706,P01482,29737359.2,18020100.76,EUR,2020-04-01,Closed,True
T07879,C01207,P01826,6472626.27,14116691.16,NOK,2025-09-27,Active,True
T07880,C08629,P04467,11547095.76,22500816.75,USD,2020-01-20,Active,False
T07881,C09590,P03054,3556758.43,2736076.67,NOK,2023-08-08,Active,True
T07882,C05180,P00885,48164053.73,8314722.89,NOK,2025-02-25,Default,True
T07883,C00431,P05398,48976717.34,2157800.56,EUR,2025-06-15,Default,True
T07884,C05449,P07218,4791863.17,17774581.82,EUR,2021-08-26,Active,True
T07885,C05050,P03479,30363639.55,18925527.61,NOK,2025-07-13,Default,True
T07886,C09167,P08462,24390898.23,18650873.31,USD,2021-06-20,Default,False
T07887,C01066,P02776,28828268.99,16009948.24,NOK,2020-02-08,Closed,False
T07888,C05800,P03199,11599550.8,11847820.04,EUR,2025-10-16,Active,False
T07889,C01240,P00328,45725443.03,10581108.0,USD,2025-10-28,Closed,True
T07890,C02439,P00125,31457703.18,1612833.61,NOK,2023-03-03,Active,True
T07891,C08423,P03934,46100334.16,23086768.05,NOK,2021-09-13,Default,False
T07892,C00255,P05438,12735371.02,15679271.65,USD,2024-01-02,Closed,True
T07893,C09576,P08663,31110817.35,19015363.94,USD,2024-10-21,Closed,False
T07894,C06419,P01226,6614715.42,19033247.03,USD,2022-01-09,Closed,False
T07895,C01008,P02806,43117940.82,9293949.77,USD,2025-02-17,Closed,True
T07896,C01383,P01997,1554543.63,18765234.53,USD,2024-03-11,Closed,False
T07897,C03117,P04508,24074093.18,3307245.47,NOK,2022-01-18,Default,False
T07898,C07230,P06312,34012566.7,23195783.4,NOK,2021-02-05,Active,True
T07899,C09635,P03130,45024171.14,9967083.93,EUR,2023-09-11,Active,False
T07900,C07737,P05817,4426671.07,20221435.54,NOK,2020-05-31,Closed,False
T07901,C09141,P03775,44593447.05,21527053.88,NOK,2022-04-26,Closed,False
T07902,C04771,P03329,39863073.37,18886215.38,USD,2025-08-24,Closed,False
T07903,C08892,P05409,12713609.29,5404958.24,EUR,2021-03-12,Default,False
T07904,C05888,P04110,14786656.58,9516492.6,NOK,2023-08-03,Closed,False
T07905,C05231,P00368,29575425.0,19308787.0,USD,2024-09-04,Closed,True
T07906,C07981,P04355,36805573.03,2040003.07,EUR,2023-09-20,Active,True
T07907,C05289,P05377,47275773.06,21801113.14,EUR,2024-02-16,Active,True
T07908,C07097,P09064,15977991.78,2605184.17,EUR,2024-04-11,Default,False
T07909,C05325,P03731,21426040.7,15314687.64,NOK,2024-01-30,Closed,False
T07910,C08923,P06840,40023397.59,11144495.19,EUR,2021-07-02,Active,True
T07911,C01940,P06272,11457263.87,20539169.46,USD,2021-06-17,Default,False
T07912,C02237,P04614,39776735.21,19501160.64,NOK,2023-02-14,Closed,False
T07913,C08198,P08986,3567625.86,23232773.28,NOK,2020-09-29,Active,True
T07914,C03977,P08002,26434765.44,3980820.92,EUR,2020-04-06,Closed,False
T07915,C02355,P06446,20959086.61,9957938.25,NOK,2025-05-12,Default,False
T07916,C00070,P02616,24505386.56,20040304.05,USD,2020-12-08,Default,True
T07917,C07355,P01207,16592151.53,6640298.91,USD,2023-07-14,Default,False
T07918,C02943,P03986,42243083.27,11203176.84,USD,2022-07-15,Default,True
T07919,C09612,P00158,40061430.5,13262697.73,USD,2021-06-11,Default,False
T07920,C09429,P06007,44581211.02,1580014.0,EUR,2025-05-19,Default,False
T07921,C07545,P03733,9117706.58,14964579.13,EUR,2024-04-21,Closed,True
T07922,C05529,P03685,9303583.83,12551394.05,EUR,2021-12-28,Default,False
T07923,C07964,P03905,31920512.5,3514573.06,USD,2025-05-01,Active,True
T07924,C04525,P04856,16893843.25,7843674.89,EUR,2023-11-19,Active,True
T07925,C08706,P07957,25773561.45,6437892.99,EUR,2020-07-30,Active,True
T07926,C08715,P08427,36606981.01,22774655.89,NOK,2023-10-29,Default,True
T07927,C03411,P01248,7933571.25,9707251.1,USD,2025-09-13,Closed,True
T07928,C00009,P04138,41112138.58,11501112.31,NOK,2022-11-09,Closed,True
T07929,C06885,P01562,7992532.13,4968887.05,NOK,2020-07-31,Active,True
T07930,C03398,P08871,20111508.23,1242830.49,NOK,2023-06-25,Active,True
T07931,C09816,P05092,10405290.87,6181034.24,EUR,2025-03-29,Default,False
T07932,C02163,P04606,24995516.11,21588768.23,EUR,2021-04-28,Default,False
T07933,C00072,P07446,46886973.29,7656423.82,USD,2024-12-06,Default,True
T07934,C03977,P01590,37351135.83,22382468.45,USD,2024-12-19,Active,True
T07935,C07010,P08690,43789920.89,10305612.03,EUR,2025-09-29,Default,True
T07936,C04001,P02511,48783135.04,14035938.15,USD,2024-12-24,Default,False
T07937,C01490,P04407,4610729.28,16125417.14,EUR,2022-05-23,Closed,False
T07938,C04410,P01317,3626159.6,13223310.57,NOK,2020-09-10,Active,True
T07939,C02819,P09216,29784354.41,23321193.49,EUR,2021-04-28,Active,False
T07940,C05048,P03823,13554771.81,14892579.95,NOK,2022-04-16,Active,True
T07941,C04689,P08892,28832317.36,12150633.44,USD,2024-11-23,Closed,False
T07942,C02910,P05233,47484482.4,20597082.24,NOK,2023-05-31,Default,True
T07943,C07641,P03663,16229254.5,23278417.5,NOK,2020-06-13,Closed,False
T07944,C08865,P04662,28280105.75,14219508.95,NOK,2025-03-29,Active,True
T07945,C08783,P08972,23583202.83,17211987.12,USD,2022-11-25,Closed,False
T07946,C08563,P03420,25922144.1,1736452.14,EUR,2025-07-01,Default,False
T07947,C09498,P06384,32667617.59,4424086.38,USD,2022-02-25,Active,False
T07948,C06641,P09985,23832278.98,5827883.02,EUR,2024-06-07,Default,False
T07949,C04833,P06638,46836678.01,10359117.92,EUR,2021-02-25,Active,False
T07950,C01022,P04415,2956480.66,14114201.07,USD,2024-05-25,Default,False
T07951,C01403,P01174,48254652.81,9175446.92,NOK,2025-07-04,Active,True
T07952,C01792,P04684,28880419.68,15456691.78,EUR,2024-09-12,Active,True
T07953,C02308,P00385,24831015.06,10931973.92,USD,2021-09-07,Default,True
T07954,C05387,P02678,41991158.23,21425981.89,USD,2023-01-05,Active,False
T07955,C05748,P09171,14880252.1,23937949.27,USD,2021-09-05,Default,False
T07956,C09869,P02902,37037972.55,11676663.18,EUR,2021-03-16,Closed,True
T07957,C07068,P03543,1678119.9,9742217.33,NOK,2024-09-10,Closed,True
T07958,C01962,P01082,2493391.53,24249753.37,EUR,2023-08-07,Default,True
T07959,C09521,P07073,14514622.99,24602397.34,NOK,2025-09-22,Closed,False
T07960,C09273,P09231,21831435.37,19217618.88,NOK,2022-10-13,Closed,True
T07961,C07270,P01731,11567348.6,1996851.14,EUR,2022-06-18,Active,False
T07962,C06431,P03630,14428632.44,1686579.08,EUR,2021-11-05,Active,False
T07963,C02050,P03711,45425467.11,1130580.09,EUR,2023-08-24,Default,False
T07964,C09095,P01126,16041651.86,23167596.92,EUR,2021-08-10,Default,True
T07965,C03977,P00349,24241851.87,2523168.09,EUR,2022-12-04,Active,True
T07966,C04469,P02681,46681847.01,23520973.09,EUR,2022-03-15,Active,True
T07967,C03576,P01385,22908080.72,14036786.35,NOK,2020-05-30,Closed,True
T07968,C03317,P06932,29105406.16,20336117.65,EUR,2024-03-13,Closed,True
T07969,C00170,P09011,4800655.24,4464799.03,USD,2022-09-27,Active,True
T07970,C00555,P01703,22625351.29,12401130.05,NOK,2020-06-18,Active,True
T07971,C07001,P09103,48826602.74,11989987.58,NOK,2020-12-13,Default,False
T07972,C00606,P05363,18860106.58,19032237.69,NOK,2023-08-14,Default,False
T07973,C04674,P06643,13065054.55,12352593.18,NOK,2024-08-04,Closed,True
T07974,C05787,P01374,10245959.05,1230138.27,NOK,2021-01-24,Closed,True
T07975,C06452,P09878,29960671.22,16771558.28,USD,2025-09-15,Active,True
T07976,C09038,P08577,34224808.16,21649315.65,EUR,2024-09-08,Active,False
T07977,C06698,P07880,41891011.2,5697769.6,NOK,2024-06-03,Default,False
T07978,C04847,P01616,45376822.87,13922550.62,NOK,2020-05-26,Active,False
T07979,C01020,P06928,8383628.99,17507919.86,NOK,2025-09-29,Closed,False
T07980,C08769,P01131,25933134.74,3731661.19,NOK,2022-02-16,Default,True
T07981,C07609,P02411,5627775.94,21927128.1,NOK,2020-09-14,Active,False
T07982,C05527,P02056,7717587.56,19882130.31,EUR,2021-12-15,Active,True
T07983,C04117,P05690,17440224.06,18762989.4,EUR,2025-06-12,Default,True
T07984,C04950,P02988,24597052.78,6380253.15,EUR,2020-12-09,Active,True
T07985,C03119,P09626,2082042.29,16093682.0,USD,2022-11-20,Closed,True
T07986,C01554,P08776,43028168.26,24028012.17,NOK,2022-08-19,Default,False
T07987,C01781,P06666,19234425.01,4229996.98,NOK,2025-01-11,Default,False
T07988,C00901,P00880,30014753.98,11088019.81,EUR,2022-09-21,Default,True
T07989,C00664,P05497,29005123.81,14789600.09,EUR,2024-11-27,Default,True
T07990,C02956,P07922,28622089.24,21609089.14,USD,2021-05-31,Default,False
T07991,C06145,P03169,42067083.87,6674057.55,NOK,2023-07-09,Active,True
T07992,C08376,P04312,8198274.73,12868381.65,EUR,2020-01-04,Closed,True
T07993,C05023,P01438,48088117.68,16824159.28,NOK,2024-04-06,Closed,True
T07994,C07879,P06704,32675588.16,16106764.32,EUR,2024-06-03,Default,True
T07995,C00777,P08457,32621438.04,11582733.29,USD,2025-08-27,Default,True
T07996,C08746,P06179,4334844.97,11394992.78,USD,2020-06-27,Default,False
T07997,C06809,P03405,37249372.74,18138600.95,NOK,2023-01-23,Active,False
T07998,C00560,P05275,34735936.9,22675749.58,USD,2025-06-26,Default,True
T07999,C00256,P08689,32389356.39,2378325.97,EUR,2022-03-24,Active,True
T08000,C02969,P07340,47390812.09,13899123.8,EUR,2020-03-09,Default,True
T08001,C05831,P03196,21111757.47,6674854.07,USD,2021-09-03,Default,False
T08002,C03156,P08941,37589198.47,21753807.86,NOK,2024-01-28,Default,True
T08003,C03915,P05267,23496411.7,594088.74,NOK,2022-10-21,Closed,False
T08004,C05649,P09324,22313293.03,15976588.38,USD,2023-10-20,Active,True
T08005,C09238,P05573,12337673.61,21835543.13,EUR,2025-10-17,Closed,False
T08006,C09531,P01555,20431052.23,5966678.34,USD,2025-08-02,Active,False
T08007,C02539,P04903,5589694.56,7987855.19,NOK,2025-08-15,Default,True
T08008,C08772,P04604,46670928.6,13106507.24,NOK,2021-11-14,Active,False
T08009,C07605,P02372,35058580.54,2624706.43,EUR,2020-03-28,Default,True
T08010,C06715,P07252,39016507.55,13879210.45,USD,2023-02-01,Default,False
