project_id,name,category,green_certified
P07302,Smart Grid Installation,Energy,True
P07303,Defense System Export to Poland,Defense,False
P07304,Automated Quality Inspection,Certification,False
P07305,Offshore Wind Turbine Delivery,Renewable Energy,True
P07306,Green Steel Plant,Metals,True
P07307,Smart Grid Installation,Energy,True
P07308,Offshore Wind Turbine Delivery,Renewable Energy,True
P07309,Defense System Export to Poland,Defense,False
P07310,Industrial Robotics Export,Technology,False
P07311,Electric Maritime Vessel,Maritime,True
P07312,Electric Maritime Vessel,Maritime,True
P07313,Industrial Robotics Export,Technology,False
P07314,Automated Quality Inspection,Certification,False
P07315,Offshore Wind Turbine Delivery,Renewable Energy,True
P07316,Hydro Power Expansion,Energy,True
P07317,Green Steel Plant,Metals,True
P07318,Automated Quality Inspection,Certification,False
P07319,Offshore Wind Turbine Delivery,Renewable Energy,True
P07320,Carbon Capture Installation,Energy,True
P07321,Industrial Robotics Export,Technology,False
P07322,Carbon Capture Installation,Energy,True
P07323,Green Steel Plant,Metals,True
P07324,Green Steel Plant,Metals,True
P07325,Green Steel Plant,Metals,True
P07326,Automated Quality Inspection,Certification,False
P07327,Fertilizer Plant Upgrade,Chemicals,False
P07328,Fertilizer Plant Upgrade,Chemicals,False
P07329,Automated Quality Inspection,Certification,False
P07330,Fertilizer Plant Upgrade,Chemicals,False
P07331,Smart Grid Installation,Energy,True
P07332,Defense System Export to Poland,Defense,False
P07333,Green Steel Plant,Metals,True
P07334,Defense System Export to Poland,Defense,False
P07335,Defense System Export to Poland,Defense,False
P07336,Green Steel Plant,Metals,True
P07337,Hydro Power Expansion,Energy,True
P07338,Green Steel Plant,Metals,True
P07339,Industrial Robotics Export,Technology,False
P07340,Electric Maritime Vessel,Maritime,True
P07341,Electric Maritime Vessel,Maritime,True
P07342,Smart Grid Installation,Energy,True
P07343,Offshore Wind Turbine Delivery,Renewable Energy,True
P07344,Fertilizer Plant Upgrade,Chemicals,False
P07345,Green Steel Plant,Metals,True
P07346,Smart Grid Installation,Energy,True
P07347,Green Steel Plant,Metals,True
P07348,Fertilizer Plant Upgrade,Chemicals,False
P07349,Fertilizer Plant Upgrade,Chemicals,False
P07350,Hydro Power Expansion,Energy,True
P07351,Carbon Capture Installation,Energy,True
P07352,Green Steel Plant,Metals,True
P07353,Green Steel Plant,Metals,True
P07354,Offshore Wind Turbine Delivery,Renewable Energy,True
P07355,Electric Maritime Vessel,Maritime,True
P07356,Defense System Export to Poland,Defense,False
P07357,Carbon Capture Installation,Energy,True
P07358,Electric Maritime Vessel,Maritime,True
P07359,Smart Grid Installation,Energy,True
P07360,Hydro Power Expansion,Energy,True
P07361,Defense System Export to Poland,Defense,False
P07362,Industrial Robotics Export,Technology,False
P07363,Automated Quality Inspection,Certification,False
P07364,Automated Quality Inspection,Certification,False
P07365,Carbon Capture Installation,Energy,True
P07366,Defense System Export to Poland,Defense,False
P07367,Smart Grid Installation,Energy,True
P07368,Green Steel Plant,Metals,True
P07369,Electric Maritime Vessel,Maritime,True
P07370,Fertilizer Plant Upgrade,Chemicals,False
P07371,Fertilizer Plant Upgrade,Chemicals,False
P07372,Industrial Robotics Export,Technology,False
P07373,Carbon Capture Installation,Energy,True
P07374,Defense System Export to Poland,Defense,False
P07375,Defense System Export to Poland,Defense,False
P07376,Defense System Export to Poland,Defense,False
P07377,Automated Quality Inspection,Certification,False
P07378,Defense System Export to Poland,Defense,False
P07379,Defense System Export to Poland,Defense,False
P07380,Automated Quality Inspection,Certification,False
P07381,Green Steel Plant,Metals,True
P07382,Automated Quality Inspection,Certification,False
P07383,Offshore Wind Turbine Delivery,Renewable Energy,True
P07384,Green Steel Plant,Metals,True
P07385,Carbon Capture Installation,Energy,True
P07386,Electric Maritime Vessel,Maritime,True
P07387,Automated Quality Inspection,Certification,False
P07388,Automated Quality Inspection,Certification,False
P07389,Automated Quality Inspection,Certification,False
P07390,Smart Grid Installation,Energy,True
P07391,Offshore Wind Turbine Delivery,Renewable Energy,True
P07392,Industrial Robotics Export,Technology,False
P07393,Defense System Export to Poland,Defense,False
P07394,Offshore Wind Turbine Delivery,Renewable Energy,True
P07395,Defense System Export to Poland,Defense,False
P07396,Electric Maritime Vessel,Maritime,True
P07397,Automated Quality Inspection,Certification,False
P07398,Defense System Export to Poland,Defense,False
P07399,Defense System Export to Poland,Defense,False
P07400,Industrial Robotics Export,Technology,False
P07401,Hydro Power Expansion,Energy,True
P07402,Fertilizer Plant Upgrade,Chemicals,False
P07403,Fertilizer Plant Upgrade,Chemicals,False
P07404,Fertilizer Plant Upgrade,Chemicals,False
P07405,Industrial Robotics Export,Technology,False
P07406,Fertilizer Plant Upgrade,Chemicals,False
P07407,Hydro Power Expansion,Energy,True
P07408,Defense System Export to Poland,Defense,False
P07409,Fertilizer Plant Upgrade,Chemicals,False
P07410,Electric Maritime Vessel,Maritime,True
P07411,Offshore Wind Turbine Delivery,Renewable Energy,True
P07412,Offshore Wind Turbine Delivery,Renewable Energy,True
P07413,Offshore Wind Turbine Delivery,Renewable Energy,True
P07414,Smart Grid Installation,Energy,True
P07415,Fertilizer Plant Upgrade,Chemicals,False
P07416,Carbon Capture Installation,Energy,True
P07417,Automated Quality Inspection,Certification,False
P07418,Hydro Power Expansion,Energy,True
P07419,Electric Maritime Vessel,Maritime,True
P07420,Electric Maritime Vessel,Maritime,True
P07421,Electric Maritime Vessel,Maritime,True
P07422,Industrial Robotics Export,Technology,False
P07423,Carbon Capture Installation,Energy,True
P07424,Automated Quality Inspection,Certification,False
P07425,Automated Quality Inspection,Certification,False
P07426,Fertilizer Plant Upgrade,Chemicals,False
P07427,Fertilizer Plant Upgrade,Chemicals,False
P07428,Electric Maritime Vessel,Maritime,True
P07429,Electric Maritime Vessel,Maritime,True
P07430,Green Steel Plant,Metals,True
P07431,Automated Quality Inspection,Certification,False
P07432,Automated Quality Inspection,Certification,False
P07433,Hydro Power Expansion,Energy,True
P07434,Carbon Capture Installation,Energy,True
P07435,Carbon Capture Installation,Energy,True
P07436,Hydro Power Expansion,Energy,True
P07437,Industrial Robotics Export,Technology,False
P07438,Fertilizer Plant Upgrade,Chemicals,False
P07439,Electric Maritime Vessel,Maritime,True
P07440,Electric Maritime Vessel,Maritime,True
P07441,Fertilizer Plant Upgrade,Chemicals,False
P07442,Carbon Capture Installation,Energy,True
P07443,Defense System Export to Poland,Defense,False
P07444,Electric Maritime Vessel,Maritime,True
P07445,Smart Grid Installation,Energy,True
P07446,Carbon Capture Installation,Energy,True
P07447,Smart Grid Installation,Energy,True
P07448,Industrial Robotics Export,Technology,False
P07449,Offshore Wind Turbine Delivery,Renewable Energy,True
P07450,Industrial Robotics Export,Technology,False
P07451,Carbon Capture Installation,Energy,True
P07452,Defense System Export to Poland,Defense,False
P07453,Offshore Wind Turbine Delivery,Renewable Energy,True
P07454,Offshore Wind Turbine Delivery,Renewable Energy,True
P07455,Industrial Robotics Export,Technology,False
P07456,Smart Grid Installation,Energy,True
P07457,Fertilizer Plant Upgrade,Chemicals,False
P07458,Offshore Wind Turbine Delivery,Renewable Energy,True
P07459,Automated Quality Inspection,Certification,False
P07460,Green Steel Plant,Metals,True
P07461,Smart Grid Installation,Energy,True
P07462,Electric Maritime Vessel,Maritime,True
P07463,Fertilizer Plant Upgrade,Chemicals,False
P07464,Green Steel Plant,Metals,True
P07465,Automated Quality Inspection,Certification,False
P07466,Electric Maritime Vessel,Maritime,True
P07467,Hydro Power Expansion,Energy,True
P07468,Offshore Wind Turbine Delivery,Renewable Energy,True
P07469,Electric Maritime Vessel,Maritime,True
P07470,Fertilizer Plant Upgrade,Chemicals,False
P07471,Electric Maritime Vessel,Maritime,True
P07472,Hydro Power Expansion,Energy,True
P07473,Electric Maritime Vessel,Maritime,True
P07474,Industrial Robotics Export,Technology,False
P07475,Defense System Export to Poland,Defense,False
P07476,Defense System Export to Poland,Defense,False
P07477,Industrial Robotics Export,Technology,False
P07478,Offshore Wind Turbine Delivery,Renewable Energy,True
P07479,Smart Grid Installation,Energy,True
P07480,Industrial Robotics Export,Technology,False
P07481,Industrial Robotics Export,Technology,False
P07482,Automated Quality Inspection,Certification,False
P07483,Offshore Wind Turbine Delivery,Renewable Energy,True
P07484,Smart Grid Installation,Energy,True
P07485,Defense System Export to Poland,Defense,False
P07486,Defense System Export to Poland,Defense,False
P07487,Hydro Power Expansion,Energy,True
P07488,Offshore Wind Turbine Delivery,Renewable Energy,True
P07489,Automated Quality Inspection,Certification,False
P07490,Green Steel Plant,Metals,True
P07491,Electric Maritime Vessel,Maritime,True
P07492,Electric Maritime Vessel,Maritime,True
P07493,Fertilizer Plant Upgrade,Chemicals,False
P07494,Smart Grid Installation,Energy,True
P07495,Defense System Export to Poland,Defense,False
P07496,Automated Quality Inspection,Certification,False
P07497,Electric Maritime Vessel,Maritime,True
P07498,Fertilizer Plant Upgrade,Chemicals,False
P07499,Fertilizer Plant Upgrade,Chemicals,False
P07500,Offshore Wind Turbine Delivery,Renewable Energy,True
P07501,Smart Grid Installation,Energy,True
P07502,Fertilizer Plant Upgrade,Chemicals,False
P07503,Automated Quality Inspection,Certification,False
P07504,Green Steel Plant,Metals,True
P07505,Fertilizer Plant Upgrade,Chemicals,False
P07506,Green Steel Plant,Metals,True
P07507,Offshore Wind Turbine Delivery,Renewable Energy,True
P07508,Hydro Power Expansion,Energy,True
P07509,Automated Quality Inspection,Certification,False
P07510,Carbon Capture Installation,Energy,True
P07511,Green Steel Plant,Metals,True
P07512,Automated Quality Inspection,Certification,False
P07513,Defense System Export to Poland,Defense,False
P07514,Hydro Power Expansion,Energy,True
P07515,Industrial Robotics Export,Technology,False
P07516,Smart Grid Installation,Energy,True
P07517,Fertilizer Plant Upgrade,Chemicals,False
P07518,Green Steel Plant,Metals,True
P07519,Defense System Export to Poland,Defense,False
P07520,Hydro Power Expansion,Energy,True
P07521,Offshore Wind Turbine Delivery,Renewable Energy,True
P07522,Fertilizer Plant Upgrade,Chemicals,False
P07523,Offshore Wind Turbine Delivery,Renewable Energy,True
P07524,Electric Maritime Vessel,Maritime,True
P07525,Smart Grid Installation,Energy,True
P07526,Smart Grid Installation,Energy,True
P07527,Smart Grid Installation,Energy,True
P07528,Defense System Export to Poland,Defense,False
P07529,Fertilizer Plant Upgrade,Chemicals,False
P07530,Fertilizer Plant Upgrade,Chemicals,False
P07531,Hydro Power Expansion,Energy,True
P07532,Automated Quality Inspection,Certification,False
P07533,Smart Grid Installation,Energy,True
P07534,Electric Maritime Vessel,Maritime,True
P07535,Offshore Wind Turbine Delivery,Renewable Energy,True
P07536,Electric Maritime Vessel,Maritime,True
P07537,Defense System Export to Poland,Defense,False
P07538,Offshore Wind Turbine Delivery,Renewable Energy,True
P07539,Carbon Capture Installation,Energy,True
P07540,Defense System Export to Poland,Defense,False
P07541,Automated Quality Inspection,Certification,False
P07542,Electric Maritime Vessel,Maritime,True
P07543,Carbon Capture Installation,Energy,True
P07544,Automated Quality Inspection,Certification,False
P07545,Industrial Robotics Export,Technology,False
P07546,Carbon Capture Installation,Energy,True
P07547,Industrial Robotics Export,Technology,False
P07548,Fertilizer Plant Upgrade,Chemicals,False
P07549,Carbon Capture Installation,Energy,True
P07550,Green Steel Plant,Metals,True
P07551,Hydro Power Expansion,Energy,True
P07552,Industrial Robotics Export,Technology,False
P07553,Automated Quality Inspection,Certification,False
P07554,Automated Quality Inspection,Certification,False
P07555,Hydro Power Expansion,Energy,True
P07556,Hydro Power Expansion,Energy,True
P07557,Green Steel Plant,Metals,True
P07558,Green Steel Plant,Metals,True
P07559,Industrial Robotics Export,Technology,False
P07560,Automated Quality Inspection,Certification,False
P07561,Hydro Power Expansion,Energy,True
P07562,Industrial Robotics Export,Technology,False
P07563,Defense System Export to Poland,Defense,False
P07564,Offshore Wind Turbine Delivery,Renewable Energy,True
P07565,Automated Quality Inspection,Certification,False
P07566,Fertilizer Plant Upgrade,Chemicals,False
P07567,Industrial Robotics Export,Technology,False
P07568,Hydro Power Expansion,Energy,True
P07569,Smart Grid Installation,Energy,True
P07570,Automated Quality Inspection,Certification,False
P07571,Hydro Power Expansion,Energy,True
P07572,Defense System Export to Poland,Defense,False
P07573,Hydro Power Expansion,Energy,True
P07574,Industrial Robotics Export,Technology,False
P07575,Automated Quality Inspection,Certification,False
P07576,Carbon Capture Installation,Energy,True
P07577,Offshore Wind Turbine Delivery,Renewable Energy,True
P07578,Automated Quality Inspection,Certification,False
P07579,Automated Quality Inspection,Certification,False
P07580,Electric Maritime Vessel,Maritime,True
P07581,Industrial Robotics Export,Technology,False
P07582,Defense System Export to Poland,Defense,False
P07583,Hydro Power Expansion,Energy,True
P07584,Defense System Export to Poland,Defense,False
P07585,Electric Maritime Vessel,Maritime,True
P07586,Defense System Export to Poland,Defense,False
P07587,Industrial Robotics Export,Technology,False
P07588,Electric Maritime Vessel,Maritime,True
P07589,Automated Quality Inspection,Certification,False
P07590,Defense System Export to Poland,Defense,False
P07591,Fertilizer Plant Upgrade,Chemicals,False
P07592,Green Steel Plant,Metals,True
P07593,Carbon Capture Installation,Energy,True
P07594,Smart Grid Installation,Energy,True
P07595,Industrial Robotics Export,Technology,False
P07596,Hydro Power Expansion,Energy,True
P07597,Offshore Wind Turbine Delivery,Renewable Energy,True
P07598,Smart Grid Installation,Energy,True
P07599,Industrial Robotics Export,Technology,False
P07600,Smart Grid Installation,Energy,True
P07601,Fertilizer Plant Upgrade,Chemicals,False
P07602,Hydro Power Expansion,Energy,True
P07603,Industrial Robotics Export,Technology,False
P07604,Green Steel Plant,Metals,True
P07605,Smart Grid Installation,Energy,True
P07606,Industrial Robotics Export,Technology,False
P07607,Smart Grid Installation,Energy,True
P07608,Fertilizer Plant Upgrade,Chemicals,False
P07609,Carbon Capture Installation,Energy,True
P07610,Carbon Capture Installation,Energy,True
P07611,Automated Quality Inspection,Certification,False
P07612,Industrial Robotics Export,Technology,False
P07613,Defense System Export to Poland,Defense,False
P07614,Offshore Wind Turbine Delivery,Renewable Energy,True
P07615,Automated Quality Inspection,Certification,False
P07616,Green Steel Plant,Metals,True
P07617,Fertilizer Plant Upgrade,Chemicals,False
P07618,Hydro Power Expansion,Energy,True
P07619,Smart Grid Installation,Energy,True
P07620,Offshore Wind Turbine Delivery,Renewable Energy,True
P07621,Automated Quality Inspection,Certification,False
P07622,Electric Maritime Vessel,Maritime,True
P07623,Offshore Wind Turbine Delivery,Renewable Energy,True
P07624,Industrial Robotics Export,Technology,False
P07625,Defense System Export to Poland,Defense,False
P07626,Electric Maritime Vessel,Maritime,True
P07627,Defense System Export to Poland,Defense,False
P07628,Electric Maritime Vessel,Maritime,True
P07629,Defense System Export to Poland,Defense,False
P07630,Defense System Export to Poland,Defense,False
P07631,Carbon Capture Installation,Energy,True
P07632,Fertilizer Plant Upgrade,Chemicals,False
P07633,Smart Grid Installation,Energy,True
P07634,Electric Maritime Vessel,Maritime,True
P07635,Green Steel Plant,Metals,True
P07636,Green Steel Plant,Metals,True
P07637,Offshore Wind Turbine Delivery,Renewable Energy,True
P07638,Defense System Export to Poland,Defense,False
P07639,Carbon Capture Installation,Energy,True
P07640,Electric Maritime Vessel,Maritime,True
P07641,Green Steel Plant,Metals,True
P07642,Automated Quality Inspection,Certification,False
P07643,Fertilizer Plant Upgrade,Chemicals,False
P07644,Offshore Wind Turbine Delivery,Renewable Energy,True
P07645,Offshore Wind Turbine Delivery,Renewable Energy,True
P07646,Electric Maritime Vessel,Maritime,True
P07647,Electric Maritime Vessel,Maritime,True
P07648,Defense System Export to Poland,Defense,False
P07649,Fertilizer Plant Upgrade,Chemicals,False
P07650,Hydro Power Expansion,Energy,True
P07651,Offshore Wind Turbine Delivery,Renewable Energy,True
P07652,Industrial Robotics Export,Technology,False
P07653,Fertilizer Plant Upgrade,Chemicals,False
P07654,Green Steel Plant,Metals,True
P07655,Fertilizer Plant Upgrade,Chemicals,False
P07656,Electric Maritime Vessel,Maritime,True
P07657,Hydro Power Expansion,Energy,True
P07658,Carbon Capture Installation,Energy,True
P07659,Green Steel Plant,Metals,True
P07660,Automated Quality Inspection,Certification,False
P07661,Fertilizer Plant Upgrade,Chemicals,False
P07662,Automated Quality Inspection,Certification,False
P07663,Smart Grid Installation,Energy,True
P07664,Offshore Wind Turbine Delivery,Renewable Energy,True
P07665,Offshore Wind Turbine Delivery,Renewable Energy,True
P07666,Industrial Robotics Export,Technology,False
P07667,Green Steel Plant,Metals,True
P07668,Automated Quality Inspection,Certification,False
P07669,Industrial Robotics Export,Technology,False
P07670,Carbon Capture Installation,Energy,True
P07671,Carbon Capture Installation,Energy,True
P07672,Carbon Capture Installation,Energy,True
P07673,Carbon Capture Installation,Energy,True
P07674,Industrial Robotics Export,Technology,False
P07675,Carbon Capture Installation,Energy,True
P07676,Offshore Wind Turbine Delivery,Renewable Energy,True
P07677,Defense System Export to Poland,Defense,False
P07678,Defense System Export to Poland,Defense,False
P07679,Green Steel Plant,Metals,True
P07680,Carbon Capture Installation,Energy,True
P07681,Hydro Power Expansion,Energy,True
P07682,Smart Grid Installation,Energy,True
P07683,Offshore Wind Turbine Delivery,Renewable Energy,True
P07684,Fertilizer Plant Upgrade,Chemicals,False
P07685,Offshore Wind Turbine Delivery,Renewable Energy,True
P07686,Automated Quality Inspection,Certification,False
P07687,Smart Grid Installation,Energy,True
P07688,Carbon Capture Installation,Energy,True
P07689,Hydro Power Expansion,Energy,True
P07690,Defense System Export to Poland,Defense,False
P07691,Smart Grid Installation,Energy,True
P07692,Smart Grid Installation,Energy,True
P07693,Hydro Power Expansion,Energy,True
P07694,Carbon Capture Installation,Energy,True
P07695,Offshore Wind Turbine Delivery,Renewable Energy,True
P07696,Industrial Robotics Export,Technology,False
P07697,Offshore Wind Turbine Delivery,Renewable Energy,True
P07698,Automated Quality Inspection,Certification,False
P07699,Smart Grid Installation,Energy,True
P07700,Electric Maritime Vessel,Maritime,True
P07701,Fertilizer Plant Upgrade,Chemicals,False
P07702,Automated Quality Inspection,Certification,False
P07703,Automated Quality Inspection,Certification,False
P07704,Industrial Robotics Export,Technology,False
P07705,Smart Grid Installation,Energy,True
P07706,Electric Maritime Vessel,Maritime,True
P07707,Fertilizer Plant Upgrade,Chemicals,False
P07708,Automated Quality Inspection,Certification,False
P07709,Carbon Capture Installation,Energy,True
P07710,Defense System Export to Poland,Defense,False
P07711,Fertilizer Plant Upgrade,Chemicals,False
P07712,Electric Maritime Vessel,Maritime,True
P07713,Defense System Export to Poland,Defense,False
P07714,Industrial Robotics Export,Technology,False
P07715,Industrial Robotics Export,Technology,False
P07716,Green Steel Plant,Metals,True
P07717,Automated Quality Inspection,Certification,False
P07718,Carbon Capture Installation,Energy,True
P07719,Electric Maritime Vessel,Maritime,True
P07720,Defense System Export to Poland,Defense,False
P07721,Smart Grid Installation,Energy,True
P07722,Hydro Power Expansion,Energy,True
P07723,Smart Grid Installation,Energy,True
P07724,Green Steel Plant,Metals,True
P07725,Automated Quality Inspection,Certification,False
P07726,Smart Grid Installation,Energy,True
P07727,Industrial Robotics Export,Technology,False
P07728,Smart Grid Installation,Energy,True
P07729,Defense System Export to Poland,Defense,False
P07730,Defense System Export to Poland,Defense,False
P07731,Electric Maritime Vessel,Maritime,True
P07732,Defense System Export to Poland,Defense,False
P07733,Electric Maritime Vessel,Maritime,True
P07734,Carbon Capture Installation,Energy,True
P07735,Hydro Power Expansion,Energy,True
P07736,Automated Quality Inspection,Certification,False
P07737,Industrial Robotics Export,Technology,False
P07738,Industrial Robotics Export,Technology,False
P07739,Fertilizer Plant Upgrade,Chemicals,False
P07740,Green Steel Plant,Metals,True
P07741,Green Steel Plant,Metals,True
P07742,Green Steel Plant,Metals,True
P07743,Smart Grid Installation,Energy,True
P07744,Smart Grid Installation,Energy,True
P07745,Carbon Capture Installation,Energy,True
P07746,Automated Quality Inspection,Certification,False
P07747,Carbon Capture Installation,Energy,True
P07748,Green Steel Plant,Metals,True
P07749,Hydro Power Expansion,Energy,True
P07750,Smart Grid Installation,Energy,True
P07751,Defense System Export to Poland,Defense,False
P07752,Carbon Capture Installation,Energy,True
P07753,Carbon Capture Installation,Energy,True
P07754,Fertilizer Plant Upgrade,Chemicals,False
P07755,Electric Maritime Vessel,Maritime,True
P07756,Electric Maritime Vessel,Maritime,True
P07757,Carbon Capture Installation,Energy,True
P07758,Electric Maritime Vessel,Maritime,True
P07759,Green Steel Plant,Metals,True
P07760,Industrial Robotics Export,Technology,False
P07761,Fertilizer Plant Upgrade,Chemicals,False
P07762,Hydro Power Expansion,Energy,True
P07763,Automated Quality Inspection,Certification,False
P07764,Smart Grid Installation,Energy,True
P07765,Industrial Robotics Export,Technology,False
P07766,Offshore Wind Turbine Delivery,Renewable Energy,True
P07767,Green Steel Plant,Metals,True
P07768,Carbon Capture Installation,Energy,True
P07769,Electric Maritime Vessel,Maritime,True
P07770,Defense System Export to Poland,Defense,False
P07771,Electric Maritime Vessel,Maritime,True
P07772,Industrial Robotics Export,Technology,False
P07773,Automated Quality Inspection,Certification,False
P07774,Carbon Capture Installation,Energy,True
P07775,Carbon Capture Installation,Energy,True
P07776,Green Steel Plant,Metals,True
P07777,Defense System Export to Poland,Defense,False
P07778,Industrial Robotics Export,Technology,False
P07779,Automated Quality Inspection,Certification,False
P07780,Carbon Capture Installation,Energy,True
P07781,Electric Maritime Vessel,Maritime,True
P07782,Defense System Export to Poland,Defense,False
P07783,Offshore Wind Turbine Delivery,Renewable Energy,True
P07784,Offshore Wind Turbine Delivery,Renewable Energy,True
P07785,Automated Quality Inspection,Certification,False
P07786,Industrial Robotics Export,Technology,False
P07787,Carbon Capture Installation,Energy,True
P07788,Industrial Robotics Export,Technology,False
P07789,Electric Maritime Vessel,Maritime,True
P07790,Automated Quality Inspection,Certification,False
P07791,Green Steel Plant,Metals,True
P07792,Hydro Power Expansion,Energy,True
P07793,Hydro Power Expansion,Energy,True
P07794,Hydro Power Expansion,Energy,True
P07795,Offshore Wind Turbine Delivery,Renewable Energy,True
P07796,Automated Quality Inspection,Certification,False
P07797,Automated Quality Inspection,Certification,False
P07798,Automated Quality Inspection,Certification,False
P07799,Electric Maritime Vessel,Maritime,True
P07800,Electric Maritime Vessel,Maritime,True
P07801,Industrial Robotics Export,Technology,False
P07802,Industrial Robotics Export,Technology,False
P07803,Automated Quality Inspection,Certification,False
P07804,Automated Quality Inspection,Certification,False
P07805,Offshore Wind Turbine Delivery,Renewable Energy,True
P07806,Fertilizer Plant Upgrade,Chemicals,False
P07807,Carbon Capture Installation,Energy,True
P07808,Defense System Export to Poland,Defense,False
P07809,Carbon Capture Installation,Energy,True
P07810,Defense System Export to Poland,Defense,False
P07811,Electric Maritime Vessel,Maritime,True
P07812,Defense System Export to Poland,Defense,False
P07813,Automated Quality Inspection,Certification,False
P07814,Offshore Wind Turbine Delivery,Renewable Energy,True
P07815,Offshore Wind Turbine Delivery,Renewable Energy,True
P07816,Electric Maritime Vessel,Maritime,True
P07817,Defense System Export to Poland,Defense,False
P07818,Industrial Robotics Export,Technology,False
P07819,Green Steel Plant,Metals,True
P07820,Smart Grid Installation,Energy,True
P07821,Fertilizer Plant Upgrade,Chemicals,False
P07822,Industrial Robotics Export,Technology,False
P07823,Offshore Wind Turbine Delivery,Renewable Energy,True
P07824,Defense System Export to Poland,Defense,False
P07825,Hydro Power Expansion,Energy,True
P07826,Defense System Export to Poland,Defense,False
P07827,Offshore Wind Turbine Delivery,Renewable Energy,True
P07828,Offshore Wind Turbine Delivery,Renewable Energy,True
P07829,Electric Maritime Vessel,Maritime,True
P07830,Green Steel Plant,Metals,True
P07831,Electric Maritime Vessel,Maritime,True
P07832,Hydro Power Expansion,Energy,True
P07833,Electric Maritime Vessel,Maritime,True
P07834,Smart Grid Installation,Energy,True
P07835,Hydro Power Expansion,Energy,True
P07836,Hydro Power Expansion,Energy,True
P07837,Smart Grid Installation,Energy,True
P07838,Fertilizer Plant Upgrade,Chemicals,False
P07839,Offshore Wind Turbine Delivery,Renewable Energy,True
P07840,Green Steel Plant,Metals,True
P07841,Green Steel Plant,Metals,True
P07842,Defense System Export to Poland,Defense,False
P07843,Electric Maritime Vessel,Maritime,True
P07844,Smart Grid Installation,Energy,True
P07845,Fertilizer Plant Upgrade,Chemicals,False
P07846,Electric Maritime Vessel,Maritime,True
P07847,Hydro Power Expansion,Energy,True
P07848,Automated Quality Inspection,Certification,False
P07849,Carbon Capture Installation,Energy,True
P07850,Offshore Wind Turbine Delivery,Renewable Energy,True
P07851,Automated Quality Inspection,Certification,False
P07852,Defense System Export to Poland,Defense,False
P07853,Offshore Wind Turbine Delivery,Renewable Energy,True
P07854,Fertilizer Plant Upgrade,Chemicals,False
P07855,Smart Grid Installation,Energy,True
P07856,Smart Grid Installation,Energy,True
P07857,Green Steel Plant,Metals,True
P07858,Industrial Robotics Export,Technology,False
P07859,Offshore Wind Turbine Delivery,Renewable Energy,True
P07860,Green Steel Plant,Metals,True
P07861,Green Steel Plant,Metals,True
P07862,Defense System Export to Poland,Defense,False
P07863,Green Steel Plant,Metals,True
P07864,Hydro Power Expansion,Energy,True
P07865,Green Steel Plant,Metals,True
P07866,Green Steel Plant,Metals,True
P07867,Hydro Power Expansion,Energy,True
P07868,Green Steel Plant,Metals,True
P07869,Hydro Power Expansion,Energy,True
P07870,Automated Quality Inspection,Certification,False
P07871,Industrial Robotics Export,Technology,False
P07872,Smart Grid Installation,Energy,True
P07873,Carbon Capture Installation,Energy,True
P07874,Industrial Robotics Export,Technology,False
P07875,Green Steel Plant,Metals,True
P07876,Carbon Capture Installation,Energy,True
P07877,Fertilizer Plant Upgrade,Chemicals,False
P07878,Defense System Export to Poland,Defense,False
P07879,Offshore Wind Turbine Delivery,Renewable Energy,True
P07880,Green Steel Plant,Metals,True
P07881,Fertilizer Plant Upgrade,Chemicals,False
P07882,Carbon Capture Installation,Energy,True
P07883,Carbon Capture Installation,Energy,True
P07884,Carbon Capture Installation,Energy,True
P07885,Fertilizer Plant Upgrade,Chemicals,False
P07886,Electric Maritime Vessel,Maritime,True
P07887,Hydro Power Expansion,Energy,True
P07888,Fertilizer Plant Upgrade,Chemicals,False
P07889,Electric Maritime Vessel,Maritime,True
P07890,Green Steel Plant,Metals,True
P07891,Hydro Power Expansion,Energy,True
P07892,Defense System Export to Poland,Defense,False
P07893,Defense System Export to Poland,Defense,False
P07894,Carbon Capture Installation,Energy,True
P07895,Hydro Power Expansion,Energy,True
P07896,Fertilizer Plant Upgrade,Chemicals,False
P07897,Defense System Export to Poland,Defense,False
P07898,Hydro Power Expansion,Energy,True
P07899,Hydro Power Expansion,Energy,True
P07900,Industrial Robotics Export,Technology,False
P07901,Smart Grid Installation,Energy,True
P07902,Industrial Robotics Export,Technology,False
P07903,Automated Quality Inspection,Certification,False
P07904,Automated Quality Inspection,Certification,False
P07905,Offshore Wind Turbine Delivery,Renewable Energy,True
P07906,Electric Maritime Vessel,Maritime,True
P07907,Hydro Power Expansion,Energy,True
P07908,Automated Quality Inspection,Certification,False
P07909,Carbon Capture Installation,Energy,True
P07910,Automated Quality Inspection,Certification,False
P07911,Offshore Wind Turbine Delivery,Renewable Energy,True
P07912,Defense System Export to Poland,Defense,False
P07913,Carbon Capture Installation,Energy,True
P07914,Smart Grid Installation,Energy,True
P07915,Offshore Wind Turbine Delivery,Renewable Energy,True
P07916,Carbon Capture Installation,Energy,True
P07917,Carbon Capture Installation,Energy,True
P07918,Defense System Export to Poland,Defense,False
P07919,Offshore Wind Turbine Delivery,Renewable Energy,True
P07920,Smart Grid Installation,Energy,True
P07921,Green Steel Plant,Metals,True
P07922,Fertilizer Plant Upgrade,Chemicals,False
P07923,Smart Grid Installation,Energy,True
P07924,Defense System Export to Poland,Defense,False
P07925,Green Steel Plant,Metals,True
